,player_id,display_name,predicted_receptions,predicted_receiving_yards,predicted_receiving_tds,receiving_yards_season_avg,receptions_season_avg,receiving_tds_season_avg,projected_std_points,projected_ppr_points
446,00-0033908,Cooper Kupp,3.0560012,38.2977,0.17068665,39.47368421052632,5.0,0.1333333333333333,4.8539,7.9099
216,00-0037664,Alec Pierce,3.0068767,46.38573,0.043074887,66.86666666666666,2.6666666666666665,0.2857142857142857,4.897,7.9039
464,00-0030035,Adam Thielen,2.6077995,40.06745,0.21265487,12.647058823529411,2.333333333333333,0.0,5.2827,7.8905
407,00-0038997,Josh Downs,2.779661,46.892426,0.07025989,33.2,3.6666666666666665,0.25,5.1108,7.8905
509,00-0040581,Dont'e Thornton Jr.,2.264952,35.99182,0.33652967,12.272727272727272,1.0,0.0,5.6184,7.8833
535,00-0038619,Andrei Iosivas,2.842461,29.350042,0.3468012,30.357142857142858,2.333333333333333,0.1428571428571428,5.0158,7.8583
534,00-0038619,Andrei Iosivas,2.4251583,34.654392,0.3168272,29.0,1.6666666666666667,0.1333333333333333,5.3664,7.7916
467,00-0030035,Adam Thielen,2.5059454,40.06745,0.21265487,12.647058823529411,1.6666666666666667,0.0,5.2827,7.7886
202,00-0039890,Adonai Mitchell,2.4889615,43.948154,0.14866634,28.3125,2.0,0.1176470588235294,5.2868,7.7758
465,00-0030035,Adam Thielen,2.6077995,40.06745,0.18377863,12.647058823529411,2.333333333333333,0.0,5.1094,7.7172
628,00-0034775,Christian Kirk,3.1195557,25.34412,0.3412303,24.2,3.6666666666666665,0.2307692307692307,4.5818,7.7013
208,00-0039890,Adonai Mitchell,3.1218567,36.749966,0.14866634,26.647058823529413,1.0,0.1176470588235294,4.567,7.6889
536,00-0038619,Andrei Iosivas,2.842461,29.350042,0.3168272,30.357142857142858,2.333333333333333,0.1333333333333333,4.836,7.6784
210,00-0039890,Adonai Mitchell,2.4889615,36.749966,0.24977517,26.647058823529413,2.0,0.125,5.1736,7.6626
466,00-0030035,Adam Thielen,2.6077995,40.06745,0.16770864,12.647058823529411,2.333333333333333,0.0,5.013,7.6208
468,00-0030035,Adam Thielen,2.5059454,40.06745,0.18377863,12.647058823529411,1.6666666666666667,0.0,5.1094,7.6154
424,00-0030564,DeAndre Hopkins,2.5799372,44.4931,0.08994213,20.625,1.3333333333333333,0.125,4.989,7.5689
217,00-0037664,Alec Pierce,3.0068767,46.38573,-0.013974747,66.86666666666666,2.6666666666666665,0.4,4.5547,7.5616
388,00-0040705,Chimere Dike,2.6723022,43.600586,0.08676179,26.4375,3.333333333333333,0.25,4.8806,7.5529
426,00-0030564,DeAndre Hopkins,2.5608811,44.4931,0.08994213,20.625,1.6666666666666667,0.125,4.989,7.5498
364,00-0040130,Jayden Higgins,2.372235,38.11339,0.2271506,31.375,1.3333333333333333,0.3157894736842105,5.1742,7.5465
338,00-0040729,Jack Bech,2.025374,41.06596,0.23548086,18.666666666666668,1.3333333333333333,0.0,5.5195,7.5449
515,00-0037742,Treylon Burks,2.724898,35.83346,0.20472872,16.857142857142858,1.6666666666666667,0.1428571428571428,4.8117,7.5366
453,00-0036407,Jerry Jeudy,3.3260934,35.588802,0.106085725,36.5625,3.333333333333333,0.125,4.1954,7.5215
469,00-0030035,Adam Thielen,2.5059454,40.06745,0.16770864,12.647058823529411,1.6666666666666667,0.0,5.013,7.5189
640,00-0040131,Kyle Williams,2.1782148,27.245956,0.4350533,15.928571428571429,0.6666666666666666,0.2142857142857142,5.3349,7.5131
339,00-0040729,Jack Bech,2.025374,41.06596,0.2288802,18.666666666666668,1.3333333333333333,0.0,5.4799,7.5053
305,00-0040735,Luther Burden III,2.2288482,35.782272,0.27961227,42.23529411764706,3.0,0.1176470588235294,5.2559,7.4847
409,00-0038997,Josh Downs,2.3708615,46.892426,0.07025989,33.2,3.333333333333333,0.25,5.1108,7.4817
456,00-0040134,Pat Bryant,2.4300842,40.691437,0.15800118,29.428571428571427,2.6666666666666665,0.0909090909090909,5.0172,7.4472
537,00-0038619,Andrei Iosivas,2.4251583,29.350042,0.3468012,30.357142857142858,1.6666666666666667,0.1428571428571428,5.0158,7.441
517,00-0037742,Treylon Burks,2.6012669,35.83346,0.20472872,16.857142857142858,1.0,0.1428571428571428,4.8117,7.413
372,00-0037837,Calvin Austin III,2.6535246,32.498756,0.24895726,24.384615384615383,0.6666666666666666,0.1538461538461538,4.7436,7.3971
218,00-0037664,Alec Pierce,2.499193,46.38573,0.043074887,66.86666666666666,1.6666666666666667,0.2857142857142857,4.897,7.3962
328,00-0039342,Xavier Legette,3.1633825,38.550503,0.05964749,23.1875,1.6666666666666667,0.1875,4.2129,7.3763
393,00-0038563,Tre Tucker,3.7071052,30.875278,0.09685344,41.625,3.6666666666666665,0.3125,3.6686,7.3758
455,00-0036407,Jerry Jeudy,3.1774578,35.588802,0.106085725,36.5625,3.333333333333333,0.125,4.1954,7.3729
626,00-0034775,Christian Kirk,2.5034056,28.055815,0.3412303,31.0,2.0,0.2307692307692307,4.853,7.3564
565,00-0033857,JuJu Smith-Schuster,2.1974478,30.964813,0.34103686,22.133333333333333,1.3333333333333333,0.0625,5.1427,7.3402
457,00-0040134,Pat Bryant,2.4300842,40.691437,0.1375439,29.428571428571427,2.6666666666666665,0.0714285714285714,4.8944,7.3245
428,00-0030564,DeAndre Hopkins,2.5799372,41.915928,0.08994213,19.41176470588235,1.3333333333333333,0.125,4.7312,7.3112
395,00-0038563,Tre Tucker,3.628551,30.875278,0.09685344,41.625,3.0,0.3125,3.6686,7.2972
430,00-0030564,DeAndre Hopkins,2.5608811,41.915928,0.08994213,19.41176470588235,1.6666666666666667,0.125,4.7312,7.2921
491,00-0040782,Isaiah Bond,1.8878065,37.496098,0.2737023,23.384615384615383,1.0,0.0,5.3918,7.2796
538,00-0038619,Andrei Iosivas,2.4251583,29.350042,0.3168272,30.357142857142858,1.6666666666666667,0.1333333333333333,4.836,7.2611
519,00-0037742,Treylon Burks,2.724898,32.944744,0.20472872,16.25,1.6666666666666667,0.1428571428571428,4.5228,7.2477
539,00-0036309,Darnell Mooney,2.9765205,33.287994,0.153384,29.53333333333333,2.333333333333333,0.0714285714285714,4.2491,7.2256
493,00-0040782,Isaiah Bond,1.830637,37.496098,0.2737023,23.384615384615383,1.3333333333333333,0.0,5.3918,7.2225
508,00-0040581,Dont'e Thornton Jr.,2.4018872,35.99182,0.20326412,12.272727272727272,1.3333333333333333,0.0,4.8188,7.2207
473,00-0030035,Adam Thielen,2.6077995,33.2806,0.21265487,13.4375,2.333333333333333,0.0,4.604,7.2118
511,00-0040581,Dont'e Thornton Jr.,2.4018872,27.705538,0.33652967,13.5,1.3333333333333333,0.0,4.7897,7.1916
329,00-0039342,Xavier Legette,3.1633825,38.550503,0.027223049,23.1875,1.6666666666666667,0.2142857142857142,4.0184,7.1818
330,00-0039342,Xavier Legette,2.9610138,38.550503,0.05964749,23.1875,1.3333333333333333,0.1875,4.2129,7.1739
567,00-0033857,JuJu Smith-Schuster,2.0263739,30.964813,0.34103686,22.133333333333333,2.0,0.0625,5.1427,7.1691
516,00-0037742,Treylon Burks,2.724898,35.83346,0.13980427,16.857142857142858,1.6666666666666667,0.125,4.4222,7.1471
569,00-0033857,JuJu Smith-Schuster,2.1974478,28.867966,0.34103686,21.5625,1.3333333333333333,0.0625,4.933,7.1305
521,00-0037742,Treylon Burks,2.6012669,32.944744,0.20472872,16.25,1.0,0.1428571428571428,4.5228,7.1241
482,00-0030035,Adam Thielen,2.6077995,32.33593,0.21265487,10.5,2.333333333333333,0.0,4.5095,7.1173
476,00-0030035,Adam Thielen,2.5059454,33.2806,0.21265487,13.4375,1.6666666666666667,0.0,4.604,7.1099
630,00-0034775,Christian Kirk,2.5034056,25.34412,0.3412303,24.2,2.0,0.2307692307692307,4.5818,7.0852
510,00-0040581,Dont'e Thornton Jr.,2.264952,35.99182,0.20326412,12.272727272727272,1.0,0.0,4.8188,7.0837
581,00-0032775,Demarcus Robinson,2.8701768,29.054495,0.21681038,24.25,3.333333333333333,0.125,4.2063,7.0765
211,00-0039890,Adonai Mitchell,2.4889615,36.749966,0.14866634,26.647058823529413,2.0,0.1176470588235294,4.567,7.056
513,00-0040581,Dont'e Thornton Jr.,2.264952,27.705538,0.33652967,13.5,1.0,0.0,4.7897,7.0547
219,00-0037664,Alec Pierce,2.499193,46.38573,-0.013974747,66.86666666666666,1.6666666666666667,0.4,4.5547,7.0539
470,00-0030035,Adam Thielen,1.7605764,40.06745,0.21265487,12.647058823529411,2.333333333333333,0.0,5.2827,7.0433
573,00-0039893,Brian Thomas Jr.,2.8689232,30.333206,0.19004269,50.61538461538461,3.0,0.1538461538461538,4.1736,7.0425
474,00-0030035,Adam Thielen,2.6077995,33.2806,0.18377863,13.4375,2.333333333333333,0.0,4.4307,7.0385
458,00-0040134,Pat Bryant,2.0182083,40.691437,0.15800118,29.428571428571427,4.0,0.0909090909090909,5.0172,7.0354
518,00-0037742,Treylon Burks,2.6012669,35.83346,0.13980427,16.857142857142858,1.0,0.125,4.4222,7.0234
485,00-0030035,Adam Thielen,2.5059454,32.33593,0.21265487,10.5,1.6666666666666667,0.0,4.5095,7.0155
575,00-0039893,Brian Thomas Jr.,2.8368073,30.333206,0.19004269,50.61538461538461,3.333333333333333,0.1538461538461538,4.1736,7.0104
331,00-0039342,Xavier Legette,2.9610138,38.550503,0.027223049,23.1875,1.3333333333333333,0.2142857142857142,4.0184,6.9794
571,00-0033857,JuJu Smith-Schuster,2.0263739,28.867966,0.34103686,21.5625,2.0,0.0625,4.933,6.9594
483,00-0030035,Adam Thielen,2.6077995,32.33593,0.18377863,10.5,2.333333333333333,0.0,4.3363,6.9441
475,00-0030035,Adam Thielen,2.6077995,33.2806,0.16770864,13.4375,2.333333333333333,0.0,4.3343,6.9421
477,00-0030035,Adam Thielen,2.5059454,33.2806,0.18377863,13.4375,1.6666666666666667,0.0,4.4307,6.9367
577,00-0039893,Brian Thomas Jr.,2.8689232,29.090256,0.19004269,48.53333333333333,3.0,0.1538461538461538,4.0493,6.9182
459,00-0040134,Pat Bryant,2.0182083,40.691437,0.1375439,29.428571428571427,4.0,0.0714285714285714,4.8944,6.9126
625,00-0034775,Christian Kirk,3.1195557,28.055815,0.16139498,31.0,3.6666666666666665,0.1,3.774,6.8935
540,00-0036309,Darnell Mooney,2.9765205,33.287994,0.09779597,29.53333333333333,2.333333333333333,0.0666666666666666,3.9156,6.8921
579,00-0039893,Brian Thomas Jr.,2.8368073,29.090256,0.19004269,48.53333333333333,3.333333333333333,0.1538461538461538,4.0493,6.8861
585,00-0032775,Demarcus Robinson,2.8701768,27.065569,0.21681038,19.384615384615383,3.333333333333333,0.125,4.0074,6.8776
394,00-0038563,Tre Tucker,3.7071052,30.875278,0.0125907855,41.625,3.6666666666666665,0.2941176470588235,3.1631,6.8702
471,00-0030035,Adam Thielen,1.7605764,40.06745,0.18377863,12.647058823529411,2.333333333333333,0.0,5.1094,6.87
495,00-0040782,Isaiah Bond,1.8878065,33.31149,0.2737023,22.642857142857142,1.0,0.0,4.9734,6.8612
520,00-0037742,Treylon Burks,2.724898,32.944744,0.13980427,16.25,1.6666666666666667,0.125,4.1333,6.8582
484,00-0030035,Adam Thielen,2.6077995,32.33593,0.16770864,10.5,2.333333333333333,0.0,4.2398,6.8476
486,00-0030035,Adam Thielen,2.5059454,32.33593,0.18377863,10.5,1.6666666666666667,0.0,4.3363,6.8422
478,00-0030035,Adam Thielen,2.5059454,33.2806,0.16770864,13.4375,1.6666666666666667,0.0,4.3343,6.8403
497,00-0040782,Isaiah Bond,1.830637,33.31149,0.2737023,22.642857142857142,1.3333333333333333,0.0,4.9734,6.804
396,00-0038563,Tre Tucker,3.628551,30.875278,0.0125907855,41.625,3.0,0.2941176470588235,3.1631,6.7916
472,00-0030035,Adam Thielen,1.7605764,40.06745,0.16770864,12.647058823529411,2.333333333333333,0.0,5.013,6.7736
574,00-0039893,Brian Thomas Jr.,2.8689232,30.333206,0.14173928,50.61538461538461,3.0,0.2,3.8838,6.7527
487,00-0030035,Adam Thielen,2.5059454,32.33593,0.16770864,10.5,1.6666666666666667,0.0,4.2398,6.7458
522,00-0037742,Treylon Burks,2.6012669,32.944744,0.13980427,16.25,1.0,0.125,4.1333,6.7346
576,00-0039893,Brian Thomas Jr.,2.8368073,30.333206,0.14173928,50.61538461538461,3.333333333333333,0.2,3.8838,6.7206
523,00-0040669,Isaac TeSlaa,2.3685374,35.432182,0.13479438,17.071428571428573,2.333333333333333,0.4285714285714285,4.352,6.7205
410,00-0038997,Josh Downs,2.779661,30.702654,0.14453636,34.9375,3.6666666666666665,0.2666666666666666,3.9375,6.7171
492,00-0040782,Isaiah Bond,1.8878065,37.496098,0.17783672,23.384615384615383,1.0,0.0,4.8166,6.7044
556,00-0036550,Rashod Bateman,2.002527,32.34784,0.24180357,17.23076923076923,1.0,0.1538461538461538,4.6856,6.6881
524,00-0040669,Isaac TeSlaa,2.3685374,35.432182,0.12618276,17.071428571428573,2.333333333333333,0.4615384615384615,4.3003,6.6689
494,00-0040782,Isaiah Bond,1.830637,37.496098,0.17783672,23.384615384615383,1.3333333333333333,0.0,4.8166,6.6473
578,00-0039893,Brian Thomas Jr.,2.8689232,29.090256,0.14173928,48.53333333333333,3.0,0.2,3.7595,6.6284
629,00-0034775,Christian Kirk,3.1195557,25.34412,0.16139498,24.2,3.6666666666666665,0.1,3.5028,6.6223
580,00-0039893,Brian Thomas Jr.,2.8368073,29.090256,0.14173928,48.53333333333333,3.333333333333333,0.2,3.7595,6.5963
589,00-0037291,Jalen Nailor,2.533005,28.968994,0.1929523,24.6875,1.0,0.25,4.0546,6.5876
583,00-0032775,Demarcus Robinson,2.3707392,29.054495,0.21681038,24.25,2.0,0.125,4.2063,6.5771
657,00-0035645,Gunner Olszewski,2.3098595,26.173388,0.27498615,36.25,3.0,0.3333333333333333,4.2673,6.5771
543,00-0036309,Darnell Mooney,2.9765205,26.75966,0.153384,30.214285714285715,2.333333333333333,0.0714285714285714,3.5963,6.5728
590,00-0037291,Jalen Nailor,2.533005,28.968994,0.1893469,24.6875,1.0,0.2352941176470588,4.033,6.566
632,00-0039880,Malik Washington,2.6567504,27.966957,0.17729229,18.647058823529413,1.0,0.125,3.8604,6.5172
582,00-0032775,Demarcus Robinson,2.8701768,29.054495,0.12180087,24.25,3.333333333333333,0.0769230769230769,3.6363,6.5064
541,00-0036309,Darnell Mooney,2.2460961,33.287994,0.153384,29.53333333333333,2.333333333333333,0.0714285714285714,4.2491,6.4952
547,00-0038640,Jalen Brooks,2.111674,32.941563,0.17923814,25.5,1.3333333333333333,0.0,4.3696,6.4813
634,00-0039880,Malik Washington,2.5882273,27.966957,0.17729229,18.647058823529413,1.6666666666666667,0.125,3.8604,6.4487
597,00-0037545,Rashid Shaheed,2.5826635,28.835173,0.15881315,40.294117647058826,2.0,0.0909090909090909,3.8364,6.4191
557,00-0031236,Brandin Cooks,1.7106844,32.289078,0.24362493,23.8,1.6666666666666667,0.0,4.6907,6.4013
598,00-0037545,Rashid Shaheed,2.5826635,28.835173,0.15537535,40.294117647058826,2.0,0.1176470588235294,3.8158,6.3984
512,00-0040581,Dont'e Thornton Jr.,2.4018872,27.705538,0.20326412,13.5,1.3333333333333333,0.0,3.9901,6.392
599,00-0037545,Rashid Shaheed,2.5826635,28.835173,0.15412098,40.294117647058826,2.0,0.0952380952380952,3.8082,6.3909
587,00-0032775,Demarcus Robinson,2.3707392,27.065569,0.21681038,19.384615384615383,2.0,0.125,4.0074,6.3782
479,00-0030035,Adam Thielen,1.7605764,33.2806,0.21265487,13.4375,2.333333333333333,0.0,4.604,6.3646
412,00-0038997,Josh Downs,2.3708615,30.702654,0.14453636,34.9375,3.333333333333333,0.2666666666666666,3.9375,6.3083
586,00-0032775,Demarcus Robinson,2.8701768,27.065569,0.12180087,19.384615384615383,3.333333333333333,0.0769230769230769,3.4374,6.3075
591,00-0037291,Jalen Nailor,2.2522988,28.968994,0.1929523,24.6875,1.0,0.25,4.0546,6.3069
661,00-0035645,Gunner Olszewski,2.3098595,23.325993,0.27498615,14.333333333333334,3.0,0.3333333333333333,3.9825,6.2924
496,00-0040782,Isaiah Bond,1.8878065,33.31149,0.17783672,22.642857142857142,1.0,0.0,4.3982,6.286
592,00-0037291,Jalen Nailor,2.2522988,28.968994,0.1893469,24.6875,1.0,0.2352941176470588,4.033,6.2853
627,00-0034775,Christian Kirk,2.5034056,28.055815,0.16139498,31.0,2.0,0.1,3.774,6.2774
411,00-0038997,Josh Downs,2.779661,30.702654,0.07025989,34.9375,3.6666666666666665,0.25,3.4918,6.2715
488,00-0030035,Adam Thielen,1.7605764,32.33593,0.21265487,10.5,2.333333333333333,0.0,4.5095,6.2701
525,00-0040669,Isaac TeSlaa,1.9120387,35.432182,0.13479438,17.071428571428573,2.6666666666666665,0.4285714285714285,4.352,6.264
514,00-0040581,Dont'e Thornton Jr.,2.264952,27.705538,0.20326412,13.5,1.0,0.0,3.9901,6.2551
544,00-0036309,Darnell Mooney,2.9765205,26.75966,0.09779597,30.214285714285715,2.333333333333333,0.0666666666666666,3.2627,6.2393
498,00-0040782,Isaiah Bond,1.830637,33.31149,0.17783672,22.642857142857142,1.3333333333333333,0.0,4.3982,6.2288
526,00-0040669,Isaac TeSlaa,1.9120387,35.432182,0.12618276,17.071428571428573,2.6666666666666665,0.4615384615384615,4.3003,6.2124
659,00-0035645,Gunner Olszewski,1.9391358,26.173388,0.27498615,36.25,0.6666666666666666,0.3333333333333333,4.2673,6.2064
633,00-0039880,Malik Washington,2.6567504,27.966957,0.12500715,18.647058823529413,1.0,0.1764705882352941,3.5467,6.2035
480,00-0030035,Adam Thielen,1.7605764,33.2806,0.18377863,13.4375,2.333333333333333,0.0,4.4307,6.1913
460,00-0040134,Pat Bryant,2.4300842,28.069715,0.15800118,31.545454545454547,2.6666666666666665,0.0909090909090909,3.755,6.1851
600,00-0037545,Rashid Shaheed,2.3430197,28.835173,0.15881315,40.294117647058826,1.0,0.0909090909090909,3.8364,6.1794
542,00-0036309,Darnell Mooney,2.2460961,33.287994,0.09779597,29.53333333333333,2.333333333333333,0.0666666666666666,3.9156,6.1617
601,00-0037545,Rashid Shaheed,2.3430197,28.835173,0.15537535,40.294117647058826,1.0,0.1176470588235294,3.8158,6.1588
602,00-0037545,Rashid Shaheed,2.3430197,28.835173,0.15412098,40.294117647058826,1.0,0.0952380952380952,3.8082,6.1513
635,00-0039880,Malik Washington,2.5882273,27.966957,0.12500715,18.647058823529413,1.6666666666666667,0.1764705882352941,3.5467,6.135
527,00-0040669,Isaac TeSlaa,2.3685374,29.479553,0.13479438,17.0,2.333333333333333,0.4285714285714285,3.7567,6.1253
606,00-0037545,Rashid Shaheed,2.5826635,25.821318,0.15881315,34.77272727272727,2.0,0.0909090909090909,3.535,6.1177
607,00-0037545,Rashid Shaheed,2.5826635,25.821318,0.15537535,34.77272727272727,2.0,0.1176470588235294,3.5144,6.097
489,00-0030035,Adam Thielen,1.7605764,32.33593,0.18377863,10.5,2.333333333333333,0.0,4.3363,6.0968
481,00-0030035,Adam Thielen,1.7605764,33.2806,0.16770864,13.4375,2.333333333333333,0.0,4.3343,6.0949
593,00-0037291,Jalen Nailor,2.533005,23.994694,0.1929523,26.11764705882353,1.0,0.25,3.5572,6.0902
608,00-0037545,Rashid Shaheed,2.5826635,25.821318,0.15412098,34.77272727272727,2.0,0.0952380952380952,3.5069,6.0895
528,00-0040669,Isaac TeSlaa,2.3685374,29.479553,0.12618276,17.0,2.333333333333333,0.4615384615384615,3.7051,6.0736
594,00-0037291,Jalen Nailor,2.533005,23.994694,0.1893469,26.11764705882353,1.0,0.2352941176470588,3.5356,6.0686
461,00-0040134,Pat Bryant,2.4300842,28.069715,0.1375439,31.545454545454547,2.6666666666666665,0.0714285714285714,3.6322,6.0623
636,00-0039880,Malik Washington,2.6567504,23.274574,0.17729229,19.4375,1.0,0.125,3.3912,6.048
566,00-0033857,JuJu Smith-Schuster,2.1974478,30.964813,0.12447248,22.133333333333333,1.3333333333333333,0.0666666666666666,3.8433,6.0408
584,00-0032775,Demarcus Robinson,2.3707392,29.054495,0.12180087,24.25,2.0,0.0769230769230769,3.6363,6.007
631,00-0034775,Christian Kirk,2.5034056,25.34412,0.16139498,24.2,2.0,0.1,3.5028,6.0062
490,00-0030035,Adam Thielen,1.7605764,32.33593,0.16770864,10.5,2.333333333333333,0.0,4.2398,6.0004
615,00-0037545,Rashid Shaheed,2.5826635,24.621637,0.15881315,36.42857142857143,2.0,0.0909090909090909,3.415,5.9977
559,00-0031236,Brandin Cooks,1.2898676,32.289078,0.24362493,23.8,3.0,0.0,4.6907,5.9805
638,00-0039880,Malik Washington,2.5882273,23.274574,0.17729229,19.4375,1.6666666666666667,0.125,3.3912,5.9794
616,00-0037545,Rashid Shaheed,2.5826635,24.621637,0.15537535,36.42857142857143,2.0,0.1176470588235294,3.3944,5.9771
617,00-0037545,Rashid Shaheed,2.5826635,24.621637,0.15412098,36.42857142857143,2.0,0.0952380952380952,3.3869,5.9696
663,00-0035645,Gunner Olszewski,1.9391358,23.325993,0.27498615,14.333333333333334,0.6666666666666666,0.3333333333333333,3.9825,5.9217
609,00-0037545,Rashid Shaheed,2.3430197,25.821318,0.15881315,34.77272727272727,1.0,0.0909090909090909,3.535,5.878
568,00-0033857,JuJu Smith-Schuster,2.0263739,30.964813,0.12447248,22.133333333333333,2.0,0.0666666666666666,3.8433,5.8697
413,00-0038997,Josh Downs,2.3708615,30.702654,0.07025989,34.9375,3.333333333333333,0.25,3.4918,5.8627
610,00-0037545,Rashid Shaheed,2.3430197,25.821318,0.15537535,34.77272727272727,1.0,0.1176470588235294,3.5144,5.8574
611,00-0037545,Rashid Shaheed,2.3430197,25.821318,0.15412098,34.77272727272727,1.0,0.0952380952380952,3.5069,5.8499
545,00-0036309,Darnell Mooney,2.2460961,26.75966,0.153384,30.214285714285715,2.333333333333333,0.0714285714285714,3.5963,5.8424
570,00-0033857,JuJu Smith-Schuster,2.1974478,28.867966,0.12447248,21.5625,1.3333333333333333,0.0666666666666666,3.6336,5.8311
561,00-0031236,Brandin Cooks,1.7106844,26.442896,0.24362493,22.3125,1.6666666666666667,0.0,4.106,5.8167
595,00-0037291,Jalen Nailor,2.2522988,23.994694,0.1929523,26.11764705882353,1.0,0.25,3.5572,5.8095
588,00-0032775,Demarcus Robinson,2.3707392,27.065569,0.12180087,19.384615384615383,2.0,0.0769230769230769,3.4374,5.8081
596,00-0037291,Jalen Nailor,2.2522988,23.994694,0.1893469,26.11764705882353,1.0,0.2352941176470588,3.5356,5.7878
462,00-0040134,Pat Bryant,2.0182083,28.069715,0.15800118,31.545454545454547,4.0,0.0909090909090909,3.755,5.7732
618,00-0037545,Rashid Shaheed,2.3430197,24.621637,0.15881315,36.42857142857143,1.0,0.0909090909090909,3.415,5.7581
619,00-0037545,Rashid Shaheed,2.3430197,24.621637,0.15537535,36.42857142857143,1.0,0.1176470588235294,3.3944,5.7374
637,00-0039880,Malik Washington,2.6567504,23.274574,0.12500715,19.4375,1.0,0.1764705882352941,3.0775,5.7343
620,00-0037545,Rashid Shaheed,2.3430197,24.621637,0.15412098,36.42857142857143,1.0,0.0952380952380952,3.3869,5.7299
529,00-0040669,Isaac TeSlaa,1.9120387,29.479553,0.13479438,17.0,2.6666666666666665,0.4285714285714285,3.7567,5.6688
639,00-0039880,Malik Washington,2.5882273,23.274574,0.12500715,19.4375,1.6666666666666667,0.1764705882352941,3.0775,5.6657
572,00-0033857,JuJu Smith-Schuster,2.0263739,28.867966,0.12447248,21.5625,2.0,0.0666666666666666,3.6336,5.66
463,00-0040134,Pat Bryant,2.0182083,28.069715,0.1375439,31.545454545454547,4.0,0.0714285714285714,3.6322,5.6504
558,00-0031236,Brandin Cooks,1.7106844,32.289078,0.11836912,23.8,1.6666666666666667,0.0,3.9391,5.6498
530,00-0040669,Isaac TeSlaa,1.9120387,29.479553,0.12618276,17.0,2.6666666666666665,0.4615384615384615,3.7051,5.6171
658,00-0035645,Gunner Olszewski,2.3098595,26.173388,0.10344676,36.25,3.0,0.25,3.238,5.5479
546,00-0036309,Darnell Mooney,2.2460961,26.75966,0.09779597,30.214285714285715,2.333333333333333,0.0666666666666666,3.2627,5.5088
689,00-0038979,Cedric Tillman,2.376412,21.297085,0.15802851,22.5,1.0,0.1818181818181818,3.0779,5.4543
563,00-0031236,Brandin Cooks,1.2898676,26.442896,0.24362493,22.3125,3.0,0.0,4.106,5.3959
693,00-0038979,Cedric Tillman,2.376412,20.353642,0.15802851,22.454545454545453,1.0,0.1818181818181818,2.9835,5.3599
690,00-0038979,Cedric Tillman,2.376412,21.297085,0.13994184,22.5,1.0,0.1666666666666666,2.9694,5.3458
649,00-0036988,Josh Palmer,1.2810467,26.65449,0.22958526,27.454545454545453,1.0,0.0,4.043,5.324
603,00-0037545,Rashid Shaheed,1.427231,28.835173,0.15881315,40.294117647058826,1.0,0.0909090909090909,3.8364,5.2636
662,00-0035645,Gunner Olszewski,2.3098595,23.325993,0.10344676,14.333333333333334,3.0,0.25,2.9533,5.2631
694,00-0038979,Cedric Tillman,2.376412,20.353642,0.13994184,22.454545454545453,1.0,0.1666666666666666,2.875,5.2514
604,00-0037545,Rashid Shaheed,1.427231,28.835173,0.15537535,40.294117647058826,1.0,0.1176470588235294,3.8158,5.243
605,00-0037545,Rashid Shaheed,1.427231,28.835173,0.15412098,40.294117647058826,1.0,0.0952380952380952,3.8082,5.2355
651,00-0036988,Josh Palmer,1.1904716,26.65449,0.22958526,27.454545454545453,1.0,0.0,4.043,5.2334
560,00-0031236,Brandin Cooks,1.2898676,32.289078,0.11836912,23.8,3.0,0.0,3.9391,5.229
548,00-0035535,Darius Slayton,2.0762646,32.446007,-0.017866777,38.42857142857143,2.333333333333333,0.0714285714285714,3.1374,5.2137
660,00-0035645,Gunner Olszewski,1.9391358,26.173388,0.10344676,36.25,0.6666666666666666,0.25,3.238,5.1772
641,00-0035359,David Sills,2.0399048,26.70938,0.067528866,16.363636363636363,3.0,0.1818181818181818,3.0761,5.116
691,00-0038979,Cedric Tillman,2.032951,21.297085,0.15802851,22.5,1.0,0.1818181818181818,3.0779,5.1108
642,00-0035359,David Sills,2.0399048,26.70938,0.06630522,16.363636363636363,3.0,0.1666666666666666,3.0688,5.1087
552,00-0035535,Darius Slayton,2.0762646,31.243425,-0.017866777,38.76923076923077,2.333333333333333,0.0714285714285714,3.0171,5.0934
562,00-0031236,Brandin Cooks,1.7106844,26.442896,0.11836912,22.3125,1.6666666666666667,0.0,3.3545,5.0652
650,00-0036988,Josh Palmer,1.2810467,26.65449,0.17994645,27.454545454545453,1.0,0.0,3.7451,5.0262
695,00-0038979,Cedric Tillman,2.032951,20.353642,0.15802851,22.454545454545453,1.0,0.1818181818181818,2.9835,5.0165
692,00-0038979,Cedric Tillman,2.032951,21.297085,0.13994184,22.5,1.0,0.1666666666666666,2.9694,5.0023
673,00-0037741,Jahan Dotson,2.092173,23.146248,0.09295744,17.466666666666665,1.3333333333333333,0.0769230769230769,2.8724,4.9645
612,00-0037545,Rashid Shaheed,1.427231,25.821318,0.15881315,34.77272727272727,1.0,0.0909090909090909,3.535,4.9622
550,00-0035535,Darius Slayton,1.8126869,32.446007,-0.017866777,38.42857142857143,2.333333333333333,0.0714285714285714,3.1374,4.9501
613,00-0037545,Rashid Shaheed,1.427231,25.821318,0.15537535,34.77272727272727,1.0,0.1176470588235294,3.5144,4.9416
652,00-0036988,Josh Palmer,1.1904716,26.65449,0.17994645,27.454545454545453,1.0,0.0,3.7451,4.9356
614,00-0037545,Rashid Shaheed,1.427231,25.821318,0.15412098,34.77272727272727,1.0,0.0952380952380952,3.5069,4.9341
