...1,Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apt_cap_pct,draft_pick,pick_value,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos
846,858,DeAndrew White,,,WR275,747,,,,,,747,00-0031511,WR,2018,1.0,26,2015,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,859,Damiere Byrd,,,WR276,748,,,,,,748,00-0031868,WR,2018,0.6578947368421053,25,2015,0.08625,1.6199999,0.004,,0,2,1,8,4,0,0,0,0,0,0,0,0,2
849,861,Sammie Coates,,,WR277,750,,,,,,750,00-0032166,WR,2018,1.0,25,2015,0.03833333333333334,2.42,0.004,87,6.2,2,1,12,6,0,0,0,0,0,0,0,0,2
856,868,Scotty Miller,PIT,7,WR278,758,,,,,,758,00-0035298,WR,2018,--,21,2019,-1,--,0.004,208,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
857,869,Aaron Burbridge,,,WR279,759,,,,,,759,00-0032441,WR,2018,0.48484848484848486,24,2016,-1,--,0.003,213,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
859,871,Chad Hansen,,,WR280,761,,,,,,761,00-0033840,WR,2018,1.0,23,2017,-1,--,--,141,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,872,Jaelen Strong,,,WR281,762,,,,,,762,00-0031560,WR,2018,0.8636363636363636,24,2015,-1,--,0.004,70,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
862,874,Andre Holmes,,,WR282,764,,,,,,764,00-0028263,WR,2018,0.9795918367346939,30,2011,-1,4.2487273,0.01,,0,24,13,162,14.727272727272727,5,0,0,0,0,0,0,0,11
865,877,Vyncint Smith,,,WR283,767,,,,,,767,00-0034631,WR,2018,1.0,22,2018,0.35714285714285715,19.109167,0.003,,0,10,5,91,22.75,2,1,0,0,0,0,0,1,4
866,878,Justin Hunter,,,WR284,768,,,,,,768,00-0030521,WR,2018,0.6931818181818182,27,2013,0.326,2.7691665,0.005,34,12.1,13,3,21,5.25,0,0,0,0,0,0,0,0,4
874,886,Tommylee Lewis,,,WR285,777,,,,,,777,00-0032881,WR,2018,0.8333333333333334,25,2016,0.16428571428571428,16.346668,0.005,,0,3,3,60,15,2,1,2,10,2.5,0,1,1,4
880,892,Jared Abbrederis,,,WR286,783,,,,,,783,00-0031021,WR,2018,1.0,27,2014,-1,--,--,176,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
883,895,Ryan Grant,,,WR287,786,,,,,,786,00-0031068,WR,2018,1.0,27,2014,0.5607142857142857,23.658241,0.005,142,3,52,35,334,23.857142857142858,3,1,0,0,0,0,0,1,14
884,896,Malachi Dupre,,,WR288,787,,,,,,787,00-0033305,WR,2018,1.0,22,2017,0.08,--,0.003,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,901,Robert Davis,,,WR289,792,,,,,,792,00-0033530,WR,2018,0.2,23,2017,-1,--,0.003,209,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
892,904,Kalif Raymond,DET,5,WR290,796,,,,,,796,00-0032464,WR,2018,1.0,24,2016,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,906,Tanner McEvoy,,,WR291,798,,,,,,798,00-0032475,WR,2018,1.0,25,2016,0,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,910,Marvin Hall,,,WR293,802,,,,,,802,00-0033094,WR,2018,1.0,25,2016,0.17625000000000002,17.520256,0.004,,0,20,10,149,11.461538461538462,2,1,2,0,0,0,0,1,13
899,911,Leonte Carroo,,,WR294,803,,,,,,803,00-0033060,WR,2018,0.975609756097561,24,2016,0.07888888888888888,54.453327,0.004,86,6.2,4,2,94,31.333333333333332,2,1,1,14,4.666666666666667,0,0,1,3
900,912,Jeremy Kerley,,,WR295,804,,,,,,804,00-0028091,WR,2018,0.9572649572649573,29,2011,0.69,,0.005,153,2.6,4,2,7,7,0,0,0,0,0,0,0,0,1
902,914,Brendan Langley,,,CB2,806,,,,,,806,00-0033552,WR,2018,1.0,23,2017,0,--,0.003,101,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0
907,919,Ed Eagan,,,WR296,811,,,,,,811,00-0032705,WR,2018,1.0,25,2016,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,921,Bruce Ellington,,,WR297,814,,,,,,814,00-0031326,WR,2018,0.6707317073170732,27,2014,0.5742857142857142,14.944761,0.005,106,4.9,42,31,224,32,2,1,1,2,0.2857142857142857,0,0,1,7
913,925,Jawill Davis,,,WR298,818,,,,,,818,00-0034499,WR,2018,0.9230769230769231,23,2018,0.14142857142857143,5.823333,0.003,,0,8,4,40,13.333333333333334,1,0,0,0,0,0,0,0,3
914,926,Dillon Mitchell,,,WR299,819,,,,,,819,00-0035002,WR,2018,--,21,2019,-1,--,0.003,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,928,Emanuel Hall,,,WR300,821,,,,,,821,00-0035070,WR,2018,--,21,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,929,Brandon Coleman,,,WR301,822,,,,,,822,00-0030801,WR,2018,1.0,26,2014,-1,--,0.006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,931,Carlos Henderson,,,WR302,824,,,,,,824,00-0033919,WR,2018,0.0,23,2017,-1,--,0.001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,932,Quan Bray,,,WR303,825,,,,,,825,00-0031514,WR,2018,0.6097560975609756,25,2015,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,933,Travis Fulgham,,,WR304,826,,,,,,826,00-0035592,WR,2018,--,22,2019,-1,--,0.004,184,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
924,936,Rod Streater,,,WR306,830,,,,,,830,00-0029129,WR,2018,0.8352941176470589,30,2012,-1,,0.004,,0,0,0,0,0,0,0,1,-11,-11,0,0,0,0
925,937,ArDarius Stewart,,,WR307,831,,,,,,831,00-0033916,WR,2018,0.8888888888888888,24,2017,-1,--,0.001,79,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
932,944,Tanner Gentry,,,WR308,838,,,,,,838,00-0033633,WR,2018,1.0,23,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,945,Darius Powe,,,WR309,839,,,,,,839,00-0032656,WR,2018,0.4,24,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,947,Austin Proehl,,,WR310,842,,,,,,842,00-0034442,WR,2018,--,22,2018,-1,--,0.003,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,948,Simmie Cobbs Jr.,,,WR311,843,,,,,,843,00-0034068,WR,2018,1.0,23,2018,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,952,Bennie Fowler,III,,WR312,847,,,,,,847,00-0030670,WR,2018,1.0,27,2014,-1,7.7343335,0.005,,0,27,16,199,19.9,3,1,0,0,0,0,0,1,10
942,954,Jace Billingsley,,,WR313,849,,,,,,849,00-0032553,WR,2018,1.0,25,2016,-1,--,0.001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,957,Kaelin Clay,,,WR314,852,,,,,,852,00-0032115,WR,2018,0.7142857142857143,26,2015,0,--,0.004,184,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0
946,958,Carlton Agudosi,,,WR315,853,,,,,,853,00-0033599,WR,2018,1.0,24,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,961,Rashad Greene,,,WR316,856,,,,,,856,00-0032170,WR,2018,0.6181818181818182,25,2015,0.20625,2.1249998,0.004,139,3.2,8,6,60,12,0,0,0,0,0,0,1,0,5
950,963,Markus Wheaton,,,WR318,858,,,,,,858,00-0030460,WR,2018,0.9166666666666666,27,2013,0.03,--,0.005,79,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
952,965,Tre McBride,III,,WR319,860,,,,,,860,00-0032123,WR,2018,1.0,25,2015,-1,--,0.004,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,966,James Wright,,,WR320,861,,,,,,861,00-0031291,WR,2018,0.673469387755102,26,2014,-1,--,0.004,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,967,Janarion Grant,,,WR321,862,,,,,,862,00-0034307,WR,2018,1.0,24,2018,0.125,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,971,Tavarres King,,,WR322,866,,,,,,866,00-0030091,WR,2018,0.8823529411764706,28,2013,-1,--,0.005,161,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
960,973,Cam Phillips,,,WR323,869,,,,,,869,00-0034512,WR,2018,1.0,22,2018,0.23,,0.003,,0,1,1,9,9,0,0,0,0,0,0,0,0,1
961,974,Artavis Scott,,,WR324,871,,,,,,871,00-0033706,WR,2018,0.0,23,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,976,Arrelious Benn,,,WR325,874,,,,,,874,00-0027654,WR,2018,0.5526315789473685,29,2010,-1,--,--,39,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0
964,977,Devin Lucien,,,WR326,875,,,,,,875,00-0032447,WR,2018,1.0,25,2016,-1,--,0.003,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,980,Nelson Spruce,,,WR327,878,,,,,,878,00-0032685,WR,2018,0.5625,25,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,981,C.J. Board,,,WR328,879,,,,,,879,00-0033367,WR,2018,0.0,24,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,982,Marquez North,,,WR329,881,,,,,,881,00-0032681,WR,2018,0.0,23,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,983,Mitch Mathews,,,WR330,882,,,,,,882,00-0032817,WR,2018,1.0,27,2016,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,984,Rashawn Scott,,,WR331,883,,,,,,883,00-0032621,WR,2018,0.6111111111111112,26,2016,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,985,Brenton Bersin,,,WR332,884,,,,,,884,00-0029394,WR,2018,0.9821428571428571,28,2013,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,986,Ishmael Zamora,,,WR333,885,,,,,,885,00-0034922,WR,2018,--,23,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,987,Keyarris Garrett,,,WR334,886,,,,,,886,00-0032995,WR,2018,--,25,2016,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,988,Shelton Gibson,,,WR335,887,,,,,,887,00-0033573,WR,2018,1.0,23,2017,0.05866666666666667,16.820002,0.003,166,2,3,1,48,24,1,0,0,0,0,0,0,0,2
976,989,Roger Lewis,,,WR336,888,,,,,,888,00-0032659,WR,2018,1.0,24,2016,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,991,Tim White,,,WR337,890,,,,,,890,00-0033379,WR,2018,0.15789473684210525,24,2017,-1,,0.003,,0,1,1,14,14,0,0,0,0,0,0,0,0,1
980,993,Jordan Payton,,,WR338,892,,,,,,892,00-0032974,WR,2018,1.0,25,2016,-1,--,0.004,154,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
981,994,Mose Frazier,,,WR339,893,,,,,,893,00-0032488,WR,2018,1.0,25,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,995,Wendall Williams,,,WR340,894,,,,,,894,00-0032739,WR,2018,1.0,27,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,996,Amara Darboh,,,WR341,895,,,,,,895,00-0033937,WR,2018,0.5161290322580645,24,2017,-1,--,0.003,106,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0
984,997,Russell Gage Jr.,SF,4,WR342,896,,,,,,896,00-0034411,WR,2018,1.0,22,2018,0.06066666666666667,3.973,0.004,194,1.1,10,6,63,12.6,1,0,0,0,0,0,0,0,5
985,998,Krishawn Hogan,,,WR343,897,,,,,,897,00-0033604,WR,2018,0.15384615384615385,23,2017,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,999,Paul Turner,,,WR344,898,,,,,,898,00-0032841,WR,2018,1.0,25,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1000,Victor Bolden Jr.,,,WR345,899,,,,,,899,00-0033306,WR,2018,0.7307692307692307,23,2017,0.12666666666666668,,0.001,,0,4,1,10,10,0,0,0,0,0,0,0,0,1
988,1001,Michael Campanaro,,,WR346,900,,,,,,900,00-0031025,WR,2018,0.75,27,2014,-1,--,0.005,218,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1002,Jester Weah,,,WR347,901,,,,,,901,00-0034633,WR,2018,--,23,2018,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1004,Antoine Wesley,,,WR348,903,,,,,,903,00-0035126,WR,2018,--,20,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,1005,Kolby Listenbee,,,WR349,904,,,,,,904,00-0032957,WR,2018,1.0,24,2016,-1,--,0.003,192,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
993,1006,Bryce Treggs,,,WR350,905,,,,,,905,00-0032724,WR,2018,1.0,24,2016,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,1007,Jalin Marshall,,,WR351,906,,,,,,906,00-0032694,WR,2018,0.7619047619047619,23,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1008,Matt Hazel,,,WR352,907,,,,,,907,00-0031315,WR,2018,0.9629629629629629,26,2014,-1,--,0.004,190,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
996,1009,Cobi Hamilton,,,WR353,908,,,,,,908,00-0030290,WR,2018,1.0,27,2013,-1,--,0.004,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,1010,Daniel Braverman,,,WR354,909,,,,,,909,00-0032801,WR,2018,1.0,24,2016,-1,--,0.003,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,1011,Dom Williams,,,WR355,910,,,,,,910,00-0032915,WR,2018,0.058823529411764705,25,2016,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1012,Stacy Coley,,,WR356,911,,,,,,911,00-0033968,WR,2018,0.9090909090909091,24,2017,0.08666666666666667,,0.004,219,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,1013,Brian Quick,,,WR357,912,,,,,,912,00-0029640,WR,2018,0.9191919191919192,29,2012,0.22166666666666668,1.28,0.005,33,12.3,3,3,18,9,0,0,0,0,0,0,0,0,2
1001,1014,Demarcus Ayers,,,WR358,913,,,,,,913,00-0032365,WR,2018,1.0,24,2016,-1,--,0.003,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,1015,Bradley Marquez,,,WR359,914,,,,,,914,00-0031818,WR,2018,0.7872340425531915,25,2015,-1,--,0.005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1017,Rashad Ross,,,WR360,916,,,,,,916,00-0030187,WR,2018,1.0,28,2013,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1018,DeAngelo Yancey,,,WR361,917,,,,,,917,00-0033291,WR,2018,--,23,2017,-1,--,0.003,175,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,1020,Bernard Reedy,,,WR362,919,,,,,,919,00-0030743,WR,2018,1.0,26,2014,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1021,Darvin Kidsy,,,WR363,920,,,,,,920,00-0034710,WR,2018,1.0,23,2018,0.135,,0.003,,0,2,1,8,8,0,0,0,0,0,0,0,0,1
1009,1022,Kasen Williams,,,WR364,922,,,,,,922,00-0032250,WR,2018,1.0,25,2015,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1023,Jordan Leslie,,,WR365,923,,,,,,923,00-0031801,WR,2018,0.6666666666666666,26,2015,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1025,Kenny Lawler,,,WR366,925,,,,,,925,00-0032453,WR,2018,1.0,24,2016,-1,--,--,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1026,Freddie Martino,,,WR367,926,,,,,,926,00-0030737,WR,2018,1.0,26,2014,-1,,0.004,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1014,1028,Jeff Janis,,,WR369,928,,,,,,928,00-0031001,WR,2018,1.0,27,2014,-1,--,0.006999999999999999,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1029,Paul McRoberts,,,WR370,929,,,,,,929,00-0032679,WR,2018,1.0,25,2016,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1031,Darrius Shepherd,,,WR371,931,,,,,,931,00-0035181,WR,2018,--,22,2019,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1032,Cody Latimer,,,WR372,932,,,,,,932,00-0031344,WR,2018,0.9024390243902439,25,2014,0.5216666666666667,37.835003,0.008,56,9,16,11,190,38,4,1,0,0,0,0,0,1,5
1022,1036,Allen Hurns,,,WR373,944,,,,,,944,00-0030821,WR,2018,1.0,26,2014,-1,12.48064,0.019,,0,35,20,295,22.692307692307693,6,2,0,0,0,0,0,2,13
1024,1038,Gary Jennings Jr.,,,WR374,946,,,,,,946,00-0035589,WR,2018,--,21,2019,-1,--,0.004,120,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1047,Trent Taylor,SF,4,WR375,1000,,,,,,1000,00-0033292,WR,2018,1.0,24,2017,0.3378571428571429,24.148975,0.004,177,1.6,41,26,215,16.53846153846154,1,1,0,0,0,0,0,1,13
