opponent_team,season,game_id,rn,passing_yards_season_avg,passing_tds_season_avg,interceptions_season_avg,rushing_yards_season_avg,rushing_tds_season_avg,receiving_yards_season_avg,receiving_tds_season_avg,fumbles_lost_season_avg
BAL,2024,2024_11_BAL_PIT,174,314.6,2.2,0.6,73.0,0.7,314.6,2.2,0.4
BAL,2024,2024_12_BAL_LAC,175,304.6363636363636,2.0,0.6363636363636364,77.45454545454545,0.6363636363636364,304.6363636363636,2.0,0.36363636363636365
BAL,2024,2024_13_PHI_BAL,176,297.4166666666667,1.8333333333333333,0.5833333333333334,77.91666666666667,0.75,297.4166666666667,1.8333333333333333,0.3333333333333333
BAL,2024,2024_15_BAL_NYG,177,283.61538461538464,1.7692307692307692,0.5384615384615384,82.6923076923077,0.8461538461538461,283.61538461538464,1.7692307692307692,0.3076923076923077
BAL,2024,2024_16_PIT_BAL,178,277.0,1.7142857142857142,0.5714285714285714,80.71428571428571,0.8571428571428571,277.0,1.7142857142857142,0.2857142857142857
BAL,2024,2024_17_BAL_HOU,179,273.0,1.7333333333333334,0.6,83.13333333333334,0.8,273.0,1.7333333333333334,0.3333333333333333
BAL,2024,2024_18_CLE_BAL,180,267.8125,1.625,0.625,81.5625,0.75,267.8125,1.625,0.3125
BUF,2014,2014_01_BUF_CHI,1,,,,,,,,
BUF,2014,2014_02_MIA_BUF,2,349.0,2.0,2.0,86.0,0.0,349.0,2.0,1.0
BUF,2014,2014_03_SD_BUF,3,295.0,1.5,1.5,83.0,0.0,295.0,1.5,0.5
BUF,2014,2014_04_BUF_HOU,4,282.0,1.6666666666666667,1.0,83.0,0.0,282.0,1.6666666666666667,0.3333333333333333
BUF,2014,2014_05_BUF_DET,5,278.5,1.5,1.25,71.5,0.0,278.5,1.5,0.5
BUF,2014,2014_06_NE_BUF,6,269.0,1.4,1.2,71.0,0.0,269.0,1.4,0.6
BUF,2014,2014_07_MIN_BUF,7,284.3333333333333,1.8333333333333333,1.0,67.5,0.0,284.3333333333333,1.8333333333333333,0.5
BUF,2014,2014_08_BUF_NYJ,8,266.14285714285717,1.7142857142857142,1.1428571428571428,80.42857142857143,0.0,266.14285714285717,1.7142857142857142,0.42857142857142855
BUF,2014,2014_10_KC_BUF,9,252.625,1.5,1.5,92.25,0.375,252.625,1.5,0.625
BUF,2014,2014_11_BUF_MIA,10,244.22222222222223,1.3333333333333333,1.3333333333333333,96.11111111111111,0.5555555555555556,244.22222222222223,1.3333333333333333,0.6666666666666666
BUF,2014,2014_12_NYJ_BUF,11,243.8,1.4,1.2,99.0,0.5,243.8,1.4,0.7
BUF,2014,2014_13_CLE_BUF,12,236.63636363636363,1.2727272727272727,1.1818181818181819,98.36363636363636,0.45454545454545453,236.63636363636363,1.2727272727272727,0.6363636363636364
BUF,2014,2014_14_BUF_DEN,13,238.16666666666666,1.1666666666666667,1.25,96.33333333333333,0.5,238.16666666666666,1.1666666666666667,0.6666666666666666
BUF,2014,2014_15_GB_BUF,14,233.15384615384616,1.0769230769230769,1.3076923076923077,99.15384615384616,0.6923076923076923,233.15384615384616,1.0769230769230769,0.6923076923076923
BUF,2014,2014_16_BUF_OAK,15,229.71428571428572,1.0,1.3571428571428572,103.35714285714286,0.7142857142857143,229.71428571428572,1.0,0.6428571428571429
BUF,2014,2014_17_BUF_NE,16,228.66666666666666,1.0666666666666667,1.2666666666666666,105.8,0.6666666666666666,228.66666666666666,1.0666666666666667,0.6
BUF,2015,2015_01_IND_BUF,17,,,,,,,,
BUF,2015,2015_02_NE_BUF,18,243.0,2.0,2.0,64.0,0.0,243.0,2.0,0.0
BUF,2015,2015_03_BUF_MIA,19,354.5,2.5,1.0,60.0,0.5,354.5,2.5,1.0
BUF,2015,2015_04_NYG_BUF,20,335.3333333333333,2.3333333333333335,1.6666666666666667,74.0,0.3333333333333333,335.3333333333333,2.3333333333333335,0.6666666666666666
BUF,2015,2015_05_BUF_TEN,21,304.5,2.5,1.5,78.5,0.25,304.5,2.5,0.5
BUF,2015,2015_06_CIN_BUF,22,281.0,2.0,1.4,82.2,0.4,281.0,2.0,0.4
BUF,2015,2015_07_BUF_JAX,23,274.6666666666667,2.1666666666666665,1.1666666666666667,87.16666666666667,0.5,274.6666666666667,2.1666666666666665,0.3333333333333333
BUF,2015,2015_09_MIA_BUF,24,261.42857142857144,2.142857142857143,1.1428571428571428,91.85714285714286,0.5714285714285714,261.42857142857144,2.142857142857143,0.2857142857142857
BUF,2015,2015_10_BUF_NYJ,25,268.25,1.875,1.0,93.875,0.75,268.25,1.875,0.375
BUF,2015,2015_11_BUF_NE,26,259.8888888888889,1.8888888888888888,1.1111111111111112,97.66666666666667,0.6666666666666666,259.8888888888889,1.8888888888888888,0.4444444444444444
BUF,2015,2015_12_BUF_KC,27,261.6,1.8,1.1,96.4,0.7,261.6,1.8,0.4
BUF,2015,2015_13_HOU_BUF,28,261.0,1.8181818181818181,1.0,102.0,0.7272727272727273,261.0,1.8181818181818181,0.36363636363636365
BUF,2015,2015_14_BUF_PHI,29,263.6666666666667,1.9166666666666667,1.0,104.0,0.6666666666666666,263.6666666666667,1.9166666666666667,0.3333333333333333
BUF,2015,2015_15_BUF_WAS,30,262.38461538461536,1.8461538461538463,1.0,104.92307692307692,0.6923076923076923,262.38461538461536,1.8461538461538463,0.3076923076923077
BUF,2015,2015_16_DAL_BUF,31,266.42857142857144,2.0,0.9285714285714286,106.21428571428571,0.7142857142857143,266.42857142857144,2.0,0.2857142857142857
BUF,2015,2015_17_NYJ_BUF,32,261.06666666666666,1.8666666666666667,0.9333333333333333,107.2,0.6666666666666666,261.06666666666666,1.8666666666666667,0.26666666666666666
BUF,2016,2016_01_BUF_BAL,33,,,,,,,,
BUF,2016,2016_02_NYJ_BUF,34,258.0,1.0,0.0,83.0,0.0,258.0,1.0,1.0
BUF,2016,2016_03_ARI_BUF,35,316.0,1.0,0.0,103.0,1.5,316.0,1.0,1.0
BUF,2016,2016_04_BUF_NE,36,306.3333333333333,0.6666666666666666,1.3333333333333333,98.0,1.6666666666666667,306.3333333333333,0.6666666666666666,1.0
BUF,2016,2016_05_BUF_LA,37,281.0,0.5,1.0,96.0,1.25,281.0,0.5,1.0
BUF,2016,2016_06_SF_BUF,38,279.0,0.4,1.2,97.2,1.2,279.0,0.4,1.0
BUF,2016,2016_07_BUF_MIA,39,263.6666666666667,0.5,1.0,103.16666666666667,1.0,263.6666666666667,0.5,0.8333333333333334
BUF,2016,2016_08_NE_BUF,40,255.14285714285714,0.5714285714285714,0.8571428571428571,125.0,1.1428571428571428,255.14285714285714,0.5714285714285714,0.7142857142857143
BUF,2016,2016_09_BUF_SEA,41,262.625,1.0,0.75,118.375,1.125,262.625,1.0,0.625
BUF,2016,2016_11_BUF_CIN,42,264.77777777777777,1.1111111111111112,0.6666666666666666,108.88888888888889,1.2222222222222223,264.77777777777777,1.1111111111111112,0.5555555555555556
BUF,2016,2016_12_JAX_BUF,43,259.0,1.1,0.8,107.3,1.2,259.0,1.1,0.5
BUF,2016,2016_13_BUF_OAK,44,246.9090909090909,1.1818181818181819,0.7272727272727273,114.18181818181819,1.1818181818181819,246.9090909090909,1.1818181818181819,0.45454545454545453
BUF,2016,2016_14_PIT_BUF,45,248.0,1.25,0.6666666666666666,116.25,1.25,248.0,1.25,0.4166666666666667
BUF,2016,2016_15_CLE_BUF,46,245.84615384615384,1.1538461538461537,0.8461538461538461,125.76923076923077,1.3846153846153846,245.84615384615384,1.1538461538461537,0.38461538461538464
BUF,2016,2016_16_MIA_BUF,47,242.28571428571428,1.0714285714285714,0.7857142857142857,124.42857142857143,1.3571428571428572,242.28571428571428,1.0714285714285714,0.35714285714285715
BUF,2016,2016_17_BUF_NYJ,48,241.66666666666666,1.1333333333333333,0.8,133.53333333333333,1.4,241.66666666666666,1.1333333333333333,0.3333333333333333
BUF,2017,2017_01_NYJ_BUF,49,,,,,,,,
BUF,2017,2017_02_BUF_CAR,50,187.0,0.0,2.0,38.0,1.0,187.0,0.0,0.0
BUF,2017,2017_03_DEN_BUF,51,207.5,0.0,1.0,57.5,0.5,207.5,0.0,0.0
BUF,2017,2017_04_BUF_ATL,52,224.66666666666666,0.0,1.3333333333333333,75.33333333333333,0.6666666666666666,224.66666666666666,0.0,0.0
BUF,2017,2017_05_BUF_CIN,53,229.0,0.25,1.5,93.25,0.75,229.0,0.25,0.25
BUF,2017,2017_07_TB_BUF,54,248.8,0.4,1.6,87.6,0.8,248.8,0.4,0.4
BUF,2017,2017_08_OAK_BUF,55,271.3333333333333,0.8333333333333334,1.5,84.5,0.6666666666666666,271.3333333333333,0.8333333333333334,0.6666666666666666
BUF,2017,2017_09_BUF_NYJ,56,277.2857142857143,0.8571428571428571,1.5714285714285714,80.14285714285714,0.7142857142857143,277.2857142857143,0.8571428571428571,0.7142857142857143
BUF,2017,2017_10_NO_BUF,57,260.125,0.875,1.375,94.375,1.0,260.125,0.875,0.625
BUF,2017,2017_11_BUF_LAC,58,251.66666666666666,0.7777777777777778,1.2222222222222223,117.0,1.5555555555555556,251.66666666666666,0.7777777777777778,0.6666666666666666
BUF,2017,2017_12_BUF_KC,59,254.9,0.9,1.1,119.9,1.6,254.9,0.9,0.6
BUF,2017,2017_13_NE_BUF,60,249.8181818181818,0.9090909090909091,1.0909090909090908,114.0,1.4545454545454546,249.8181818181818,0.9090909090909091,0.5454545454545454
BUF,2017,2017_14_IND_BUF,61,250.5,0.8333333333333334,1.0833333333333333,120.41666666666667,1.5,250.5,0.8333333333333334,0.5
BUF,2017,2017_15_MIA_BUF,62,236.53846153846155,0.8461538461538461,1.0,123.6923076923077,1.3846153846153846,236.53846153846155,0.8461538461538461,0.46153846153846156
BUF,2017,2017_16_BUF_NE,63,239.21428571428572,0.7857142857142857,1.1428571428571428,122.0,1.3571428571428572,239.21428571428572,0.7857142857142857,0.42857142857142855
BUF,2017,2017_17_BUF_MIA,64,238.2,0.8666666666666667,1.1333333333333333,126.73333333333333,1.4,238.2,0.8666666666666667,0.4
BUF,2018,2018_01_BUF_BAL,65,,,,,,,,
BUF,2018,2018_02_LAC_BUF,66,260.0,3.0,0.0,117.0,3.0,260.0,3.0,1.0
BUF,2018,2018_03_BUF_MIN,67,258.0,3.0,0.0,113.0,2.0,258.0,3.0,0.5
BUF,2018,2018_04_BUF_GB,68,270.6666666666667,2.3333333333333335,0.3333333333333333,80.0,1.3333333333333333,270.6666666666667,2.3333333333333335,1.0
BUF,2018,2018_05_TEN_BUF,69,277.5,2.0,0.5,95.25,1.25,277.5,2.0,1.0
BUF,2018,2018_06_BUF_HOU,70,247.8,1.6,0.6,96.2,1.0,247.8,1.6,1.2
BUF,2018,2018_07_BUF_IND,71,236.0,1.5,0.8333333333333334,92.5,0.8333333333333334,236.0,1.5,1.1666666666666667
BUF,2018,2018_08_NE_BUF,72,224.57142857142858,1.8571428571428572,0.7142857142857143,110.71428571428571,0.8571428571428571,224.57142857142858,1.8571428571428572,1.0
BUF,2018,2018_09_CHI_BUF,73,237.0,1.625,0.625,106.375,0.875,237.0,1.625,0.875
BUF,2018,2018_10_BUF_NYJ,74,225.66666666666666,1.5555555555555556,0.6666666666666666,101.66666666666667,1.0,225.66666666666666,1.5555555555555556,0.7777777777777778
BUF,2018,2018_12_JAX_BUF,75,216.6,1.4,0.8,99.8,1.0,216.6,1.4,0.7
BUF,2018,2018_13_BUF_MIA,76,208.45454545454547,1.3636363636363635,0.9090909090909091,111.27272727272727,1.0909090909090908,208.45454545454547,1.3636363636363635,0.6363636363636364
BUF,2018,2018_14_NYJ_BUF,77,202.5,1.5,0.9166666666666666,107.0,1.0,202.5,1.5,0.5833333333333334
BUF,2018,2018_15_DET_BUF,78,200.0,1.4615384615384615,0.9230769230769231,104.53846153846153,1.0769230769230769,200.0,1.4615384615384615,0.5384615384615384
BUF,2018,2018_16_BUF_NE,79,200.57142857142858,1.4285714285714286,0.8571428571428571,104.57142857142857,1.0714285714285714,200.57142857142858,1.4285714285714286,0.5
BUF,2018,2018_17_MIA_BUF,80,195.6,1.4,0.9333333333333333,115.8,1.1333333333333333,195.6,1.4,0.5333333333333333
BUF,2019,2019_01_BUF_NYJ,81,,,,,,,,
BUF,2019,2019_02_BUF_NYG,82,175.0,1.0,0.0,68.0,0.0,175.0,1.0,1.0
BUF,2019,2019_03_CIN_BUF,83,212.5,1.0,1.0,98.5,0.5,212.5,1.0,0.5
BUF,2019,2019_04_NE_BUF,84,225.0,1.0,1.3333333333333333,87.66666666666667,0.6666666666666666,225.0,1.0,1.0
BUF,2019,2019_05_BUF_TEN,85,206.25,0.75,1.25,84.25,0.75,206.25,0.75,0.75
BUF,2019,2019_07_MIA_BUF,86,201.6,0.6,1.0,87.8,0.8,201.6,0.6,0.6
BUF,2019,2019_08_PHI_BUF,87,215.0,0.6666666666666666,1.0,91.33333333333333,1.0,215.0,0.6666666666666666,0.6666666666666666
BUF,2019,2019_09_WAS_BUF,88,208.85714285714286,0.7142857142857143,0.8571428571428571,109.42857142857143,1.2857142857142858,208.85714285714286,0.7142857142857143,0.5714285714285714
BUF,2019,2019_10_BUF_CLE,89,200.75,0.625,0.75,111.625,1.125,200.75,0.625,0.5
BUF,2019,2019_11_BUF_MIA,90,204.88888888888889,0.7777777777777778,0.6666666666666666,115.55555555555556,1.0,204.88888888888889,0.7777777777777778,0.4444444444444444
BUF,2019,2019_12_DEN_BUF,91,216.7,0.7,0.6,106.3,1.1,216.7,0.7,0.5
BUF,2019,2019_13_BUF_DAL,92,204.45454545454547,0.6363636363636364,0.6363636363636364,104.36363636363636,1.0,204.45454545454547,0.6363636363636364,0.45454545454545453
BUF,2019,2019_14_BAL_BUF,93,217.0,0.75,0.6666666666666666,104.25,0.9166666666666666,217.0,0.75,0.5
BUF,2019,2019_15_BUF_PIT,94,211.46153846153845,0.9230769230769231,0.6923076923076923,105.3076923076923,0.8461538461538461,211.46153846153845,0.9230769230769231,0.46153846153846156
BUF,2019,2019_16_BUF_NE,95,210.78571428571428,0.9285714285714286,0.9285714285714286,101.42857142857143,0.7857142857142857,210.78571428571428,0.9285714285714286,0.42857142857142855
BUF,2019,2019_17_NYJ_BUF,96,214.8,0.9333333333333333,0.8666666666666667,104.2,0.8,214.8,0.9333333333333333,0.4666666666666667
BUF,2020,2020_01_NYJ_BUF,97,,,,,,,,
BUF,2020,2020_02_BUF_MIA,98,215.0,1.0,1.0,52.0,1.0,215.0,1.0,1.0
BUF,2020,2020_03_LA_BUF,99,271.5,1.5,0.5,75.5,1.0,271.5,1.5,0.5
BUF,2020,2020_04_BUF_LV,100,288.0,1.6666666666666667,0.6666666666666666,106.0,1.3333333333333333,288.0,1.6666666666666667,0.3333333333333333
BUF,2020,2020_05_BUF_TEN,101,293.75,1.75,0.5,101.0,1.0,293.75,1.75,0.75
BUF,2020,2020_06_KC_BUF,102,274.0,2.0,0.4,108.6,1.4,274.0,2.0,0.6
BUF,2020,2020_07_BUF_NYJ,103,265.8333333333333,2.0,0.3333333333333333,131.33333333333334,1.3333333333333333,265.8333333333333,2.0,0.6666666666666666
BUF,2020,2020_08_NE_BUF,104,245.0,1.7142857142857142,0.5714285714285714,126.85714285714286,1.2857142857142858,245.0,1.7142857142857142,0.5714285714285714
BUF,2020,2020_09_SEA_BUF,105,236.125,1.5,0.5,134.5,1.375,236.125,1.5,0.625
BUF,2020,2020_10_BUF_ARI,106,253.22222222222223,1.5555555555555556,0.6666666666666666,125.88888888888889,1.4444444444444444,253.22222222222223,1.5555555555555556,0.7777777777777778
BUF,2020,2020_12_LAC_BUF,107,252.4,1.5,0.7,135.0,1.5,252.4,1.5,0.8
BUF,2020,2020_13_BUF_SF,108,258.1818181818182,1.4545454545454546,0.7272727272727273,129.63636363636363,1.4545454545454546,258.1818181818182,1.4545454545454546,0.7272727272727273
BUF,2020,2020_14_PIT_BUF,109,263.0,1.5833333333333333,0.8333333333333334,126.0,1.3333333333333333,263.0,1.5833333333333333,0.6666666666666666
BUF,2020,2020_15_BUF_DEN,110,257.15384615384613,1.6153846153846154,0.9230769230769231,119.92307692307692,1.2307692307692308,257.15384615384613,1.6153846153846154,0.6153846153846154
BUF,2020,2020_16_BUF_NE,111,248.21428571428572,1.5714285714285714,0.8571428571428571,121.35714285714286,1.2857142857142858,248.21428571428572,1.5714285714285714,0.6428571428571429
BUF,2020,2020_17_MIA_BUF,112,236.86666666666667,1.4666666666666666,0.8,122.93333333333334,1.2666666666666666,236.86666666666667,1.4666666666666666,0.6
BUF,2021,2021_01_PIT_BUF,113,,,,,,,,
BUF,2021,2021_02_BUF_MIA,114,188.0,1.0,0.0,75.0,0.0,188.0,1.0,0.0
BUF,2021,2021_03_WAS_BUF,115,185.0,0.5,0.5,73.0,0.0,185.0,0.5,0.5
BUF,2021,2021_04_HOU_BUF,116,194.0,1.0,1.0,74.66666666666667,0.3333333333333333,194.0,1.0,0.6666666666666666
BUF,2021,2021_05_BUF_KC,117,167.25,0.75,1.75,68.0,0.25,167.25,0.75,0.75
BUF,2021,2021_06_BUF_TEN,118,188.2,1.0,1.8,78.4,0.2,188.2,1.0,0.8
BUF,2021,2021_08_MIA_BUF,119,192.83333333333334,0.8333333333333334,1.6666666666666667,89.66666666666667,0.8333333333333334,192.83333333333334,0.8333333333333334,0.6666666666666666
BUF,2021,2021_09_BUF_JAX,120,194.57142857142858,0.7142857142857143,1.5714285714285714,86.57142857142857,0.8571428571428571,194.57142857142858,0.7142857142857143,0.5714285714285714
BUF,2021,2021_10_BUF_NYJ,121,189.125,0.625,1.375,85.625,0.75,189.125,0.625,0.625
BUF,2021,2021_11_IND_BUF,122,201.22222222222223,0.6666666666666666,1.6666666666666667,83.88888888888889,0.7777777777777778,201.22222222222223,0.6666666666666666,0.6666666666666666
BUF,2021,2021_12_BUF_NO,123,191.7,0.7,1.5,101.9,1.1,191.7,0.7,0.6
BUF,2021,2021_13_NE_BUF,124,189.0909090909091,0.7272727272727273,1.4545454545454546,96.63636363636364,1.0,189.0909090909091,0.7272727272727273,0.5454545454545454
BUF,2021,2021_14_BUF_TB,125,174.91666666666666,0.6666666666666666,1.3333333333333333,107.08333333333333,1.0,174.91666666666666,0.6666666666666666,0.5
BUF,2021,2021_15_CAR_BUF,126,189.3846153846154,0.7692307692307693,1.2307692307692308,109.38461538461539,1.0769230769230769,189.3846153846154,0.7692307692307693,0.46153846153846156
BUF,2021,2021_16_BUF_NE,127,187.0,0.7857142857142857,1.2142857142857142,112.35714285714286,1.0714285714285714,187.0,0.7857142857142857,0.42857142857142855
BUF,2021,2021_17_ATL_BUF,128,184.2,0.7333333333333333,1.2666666666666666,114.8,1.2,184.2,0.7333333333333333,0.4
BUF,2021,2021_18_NYJ_BUF,129,185.0,0.6875,1.1875,113.625,1.1875,185.0,0.6875,0.4375
BUF,2022,2022_01_BUF_LA,130,,,,,,,,
BUF,2022,2022_02_TEN_BUF,131,240.0,1.0,3.0,52.0,0.0,240.0,1.0,0.0
BUF,2022,2022_03_BUF_MIA,132,181.5,0.5,2.5,66.0,0.5,181.5,0.5,0.5
BUF,2022,2022_04_BUF_BAL,133,183.0,0.6666666666666666,1.6666666666666667,57.666666666666664,1.0,183.0,0.6666666666666666,0.3333333333333333
BUF,2022,2022_05_PIT_BUF,134,173.25,0.75,1.75,83.75,1.0,173.25,0.75,0.25
BUF,2022,2022_06_BUF_KC,135,204.0,0.6,1.6,77.8,0.8,204.0,0.6,0.2
BUF,2022,2022_08_GB_BUF,136,226.33333333333334,0.8333333333333334,1.6666666666666667,76.16666666666667,0.6666666666666666,226.33333333333334,0.8333333333333334,0.16666666666666666
BUF,2022,2022_09_BUF_NYJ,137,223.0,1.0,1.5714285714285714,95.0,0.5714285714285714,223.0,1.0,0.14285714285714285
BUF,2022,2022_10_MIN_BUF,138,214.375,1.0,1.375,104.875,0.625,214.375,1.0,0.25
BUF,2022,2022_11_CLE_BUF,139,230.22222222222223,1.0,1.4444444444444444,109.55555555555556,0.7777777777777778,230.22222222222223,1.0,0.2222222222222222
BUF,2022,2022_12_BUF_DET,140,239.6,1.2,1.3,106.6,0.7,239.6,1.2,0.3
BUF,2022,2022_13_BUF_NE,141,239.63636363636363,1.2727272727272727,1.1818181818181819,105.63636363636364,0.7272727272727273,239.63636363636363,1.2727272727272727,0.36363636363636365
BUF,2022,2022_14_NYJ_BUF,142,235.91666666666666,1.25,1.0833333333333333,101.83333333333333,0.6666666666666666,235.91666666666666,1.25,0.3333333333333333
BUF,2022,2022_15_MIA_BUF,143,238.46153846153845,1.1538461538461537,1.0,99.84615384615384,0.6923076923076923,238.46153846153845,1.1538461538461537,0.46153846153846156
BUF,2022,2022_16_BUF_CHI,144,238.14285714285714,1.2142857142857142,0.9285714285714286,106.14285714285714,0.7142857142857143,238.14285714285714,1.2142857142857142,0.42857142857142855
BUF,2022,2022_18_NE_BUF,145,231.86666666666667,1.2,0.9333333333333333,104.4,0.6666666666666666,231.86666666666667,1.2,0.4666666666666667
BUF,2023,2023_01_BUF_NYJ,146,,,,,,,,
BUF,2023,2023_02_LV_BUF,147,140.0,1.0,1.0,172.0,0.0,140.0,1.0,0.0
BUF,2023,2023_03_BUF_WAS,148,162.5,1.0,1.5,113.5,0.0,162.5,1.0,0.5
BUF,2023,2023_04_MIA_BUF,149,165.0,0.6666666666666666,2.3333333333333335,110.66666666666667,0.0,165.0,0.6666666666666666,0.6666666666666666
BUF,2023,2023_05_JAX_BUF,150,194.25,0.75,2.0,118.5,0.5,194.25,0.75,0.75
BUF,2023,2023_06_NYG_BUF,151,218.4,0.8,1.6,134.0,0.8,218.4,0.8,1.0
BUF,2023,2023_07_BUF_NE,152,215.33333333333334,0.6666666666666666,1.3333333333333333,133.66666666666666,0.6666666666666666,215.33333333333334,0.6666666666666666,0.8333333333333334
BUF,2023,2023_08_TB_BUF,153,223.42857142857142,0.8571428571428571,1.1428571428571428,128.28571428571428,0.7142857142857143,223.42857142857142,0.8571428571428571,0.8571428571428571
BUF,2023,2023_09_BUF_CIN,154,225.125,1.0,1.0,122.0,0.625,225.125,1.0,0.75
BUF,2023,2023_10_DEN_BUF,155,238.77777777777777,1.1111111111111112,0.8888888888888888,114.44444444444444,0.6666666666666666,238.77777777777777,1.1111111111111112,0.6666666666666666
BUF,2023,2023_11_NYJ_BUF,156,234.2,1.2,0.8,115.2,0.6,234.2,1.2,0.7
BUF,2023,2023_12_BUF_PHI,157,224.9090909090909,1.1818181818181819,0.9090909090909091,110.45454545454545,0.5454545454545454,224.9090909090909,1.1818181818181819,0.7272727272727273
BUF,2023,2023_14_BUF_KC,158,222.83333333333334,1.3333333333333333,0.9166666666666666,116.66666666666667,0.6666666666666666,222.83333333333334,1.3333333333333333,0.75
BUF,2023,2023_15_DAL_BUF,159,226.53846153846155,1.3076923076923077,0.9230769230769231,114.0,0.6923076923076923,226.53846153846155,1.3076923076923077,0.7692307692307693
BUF,2023,2023_16_BUF_LAC,160,219.92857142857142,1.2142857142857142,0.9285714285714286,112.21428571428571,0.7142857142857143,219.92857142857142,1.2142857142857142,0.7142857142857143
BUF,2023,2023_17_NE_BUF,161,219.6,1.1333333333333333,0.8666666666666667,111.26666666666667,0.7333333333333333,219.6,1.1333333333333333,0.6666666666666666
BUF,2023,2023_18_BUF_MIA,162,218.9375,1.0625,1.0,110.75,0.8125,218.9375,1.0625,0.6875
BUF,2024,2024_01_ARI_BUF,163,,,,,,,,
BUF,2024,2024_02_BUF_MIA,164,162.0,1.0,0.0,124.0,1.0,162.0,1.0,1.0
BUF,2024,2024_03_JAX_BUF,165,193.5,1.0,1.5,131.5,0.5,193.5,1.0,0.5
BUF,2024,2024_04_BUF_BAL,166,195.66666666666666,1.0,1.3333333333333333,118.33333333333333,0.3333333333333333,195.66666666666666,1.0,0.6666666666666666
BUF,2024,2024_05_BUF_HOU,167,186.0,1.25,1.0,156.5,0.75,186.0,1.25,0.75
BUF,2024,2024_06_BUF_NYJ,168,215.0,1.2,1.0,144.0,0.8,215.0,1.2,0.8
BUF,2024,2024_07_TEN_BUF,169,228.16666666666666,1.3333333333333333,1.0,140.16666666666666,0.6666666666666666,228.16666666666666,1.3333333333333333,0.6666666666666666
BUF,2024,2024_08_BUF_SEA,170,226.28571428571428,1.2857142857142858,1.0,132.85714285714286,0.5714285714285714,226.28571428571428,1.2857142857142858,0.7142857142857143
BUF,2024,2024_09_MIA_BUF,171,224.5,1.125,1.0,120.25,0.625,224.5,1.125,0.625
BUF,2024,2024_10_BUF_IND,172,225.22222222222223,1.2222222222222223,0.8888888888888888,123.44444444444444,0.6666666666666666,225.22222222222223,1.2222222222222223,0.6666666666666666
BUF,2024,2024_11_KC_BUF,173,229.9,1.3,1.1,123.2,0.6,229.9,1.3,0.7
BUF,2024,2024_13_SF_BUF,174,226.8181818181818,1.4545454545454546,1.1818181818181819,119.0909090909091,0.5454545454545454,226.8181818181818,1.4545454545454546,0.6363636363636364
BUF,2024,2024_14_BUF_LA,175,215.75,1.3333333333333333,1.0833333333333333,121.91666666666667,0.5833333333333334,215.75,1.3333333333333333,0.75
BUF,2024,2024_15_BUF_DET,176,223.76923076923077,1.3846153846153846,1.0,123.07692307692308,0.7692307692307693,223.76923076923077,1.3846153846153846,0.6923076923076923
BUF,2024,2024_16_NE_BUF,177,243.07142857142858,1.6428571428571428,0.9285714285714286,117.71428571428571,0.7857142857142857,243.07142857142858,1.6428571428571428,0.7142857142857143
BUF,2024,2024_17_NYJ_BUF,178,244.26666666666668,1.6666666666666667,0.9333333333333333,118.26666666666667,0.8,244.26666666666668,1.6666666666666667,0.8
BUF,2024,2024_18_BUF_NE,179,241.1875,1.6875,1.0,117.875,0.75,241.1875,1.6875,0.8125
CAR,2014,2014_01_CAR_TB,1,,,,,,,,
CAR,2014,2014_02_DET_CAR,2,183.0,2.0,2.0,102.0,0.0,183.0,2.0,1.0
CAR,2014,2014_03_PIT_CAR,3,237.0,1.5,1.5,86.0,0.0,237.0,1.5,1.0
CAR,2014,2014_04_CAR_BAL,4,223.33333333333334,1.6666666666666667,1.0,145.33333333333334,0.3333333333333333,223.33333333333334,1.6666666666666667,0.6666666666666666
CAR,2014,2014_05_CHI_CAR,5,249.25,2.0,0.75,140.75,0.75,249.25,2.0,0.5
CAR,2014,2014_06_CAR_CIN,6,257.2,2.0,1.0,129.6,0.8,257.2,2.0,0.8
CAR,2014,2014_07_CAR_GB,7,268.1666666666667,2.0,1.1666666666666667,140.16666666666666,1.0,268.1666666666667,2.0,0.6666666666666666
CAR,2014,2014_08_SEA_CAR,8,266.2857142857143,2.142857142857143,1.0,137.57142857142858,1.1428571428571428,266.2857142857143,2.142857142857143,0.5714285714285714
CAR,2014,2014_09_NO_CAR,9,257.875,2.0,1.0,135.25,1.0,257.875,2.0,0.5
CAR,2014,2014_10_CAR_PHI,10,262.22222222222223,1.8888888888888888,1.0,131.88888888888889,1.2222222222222223,262.22222222222223,1.8888888888888888,0.5555555555555556
CAR,2014,2014_11_ATL_CAR,11,269.2,1.9,0.9,122.4,1.3,269.2,1.9,0.5
CAR,2014,2014_13_CAR_MIN,12,269.09090909090907,1.8181818181818181,0.8181818181818182,119.0909090909091,1.1818181818181819,269.09090909090907,1.8181818181818181,0.5454545454545454
CAR,2014,2014_14_CAR_NO,13,258.1666666666667,1.8333333333333333,0.75,116.83333333333333,1.0833333333333333,258.1666666666667,1.8333333333333333,0.5
CAR,2014,2014_15_TB_CAR,14,256.38461538461536,1.7692307692307692,0.7692307692307693,114.92307692307692,1.0,256.38461538461536,1.7692307692307692,0.5384615384615384
CAR,2014,2014_16_CLE_CAR,15,249.07142857142858,1.7142857142857142,0.7857142857142857,117.5,1.0,249.07142857142858,1.7142857142857142,0.6428571428571429
