game_id,opponent_team,receiving_yards,receiving_tds,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,fumbles_lost,rn,passing_yards_last5,passing_tds_last5,interceptions_last5,rushing_yards_last5,rushing_tds_last5,receiving_yards_last5,receiving_tds_last5,fumbles_lost_last5
2024_14_SEA_ARI,ARI,233.0,1,233.0,1,0.0,176.0,2,0.0,176,218.2,0.8,0.2,86.2,0.4,218.2,0.8,0.4
2024_15_NE_ARI,ARI,202.0,1,202.0,1,1.0,116.0,1,0.0,177,218.0,0.8,0.2,91.4,0.4,218.0,0.8,0.4
2024_16_ARI_CAR,ARI,158.0,2,158.0,2,0.0,243.0,3,0.0,178,215.0,1.0,0.4,100.8,0.6,215.0,1.0,0.4
2024_17_ARI_LA,ARI,189.0,0,189.0,0,0.0,68.0,1,0.0,179,216.4,1.4,0.4,133.6,1.2,216.4,1.4,0.2
2024_18_SF_ARI,ARI,326.0,2,326.0,2,2.0,138.0,1,1.0,180,203.4,1.2,0.2,134.2,1.4,203.4,1.2,0.2
2014_01_NO_ATL,ATL,333.0,1,333.0,1,1.0,139.0,3,1.0,1,,,,,,,,
2014_02_ATL_CIN,ATL,302.0,1,302.0,1,0.0,170.0,2,0.0,2,333.0,1.0,1.0,139.0,3.0,333.0,1.0,1.0
2014_03_TB_ATL,ATL,179.0,1,179.0,1,1.0,64.0,0,2.0,3,317.5,1.0,0.5,154.5,2.5,317.5,1.0,0.5
2014_04_ATL_MIN,ATL,317.0,0,317.0,0,0.0,241.0,4,0.0,4,271.3333333333333,1.0,0.6666666666666666,124.33333333333333,1.6666666666666667,271.3333333333333,1.0,1.0
2014_05_ATL_NYG,ATL,200.0,2,200.0,2,0.0,124.0,1,0.0,5,282.75,0.75,0.5,153.5,2.25,282.75,0.75,0.75
2014_06_CHI_ATL,ATL,381.0,1,381.0,1,0.0,103.0,2,0.0,6,266.2,1.0,0.4,147.6,2.0,266.2,1.0,0.6
2014_07_ATL_BAL,ATL,258.0,2,258.0,2,2.0,123.0,1,0.0,7,275.8,1.0,0.2,140.4,1.8,275.8,1.0,0.4
2014_08_DET_ATL,ATL,325.0,2,325.0,2,1.0,60.0,0,0.0,8,267.0,1.2,0.6,131.0,1.6,267.0,1.2,0.4
2014_10_ATL_TB,ATL,301.0,2,301.0,2,2.0,92.0,0,1.0,9,296.2,1.4,0.6,130.2,1.6,296.2,1.4,0.0
2014_11_ATL_CAR,ATL,292.0,2,292.0,2,2.0,106.0,0,0.0,10,293.0,1.8,1.0,100.4,0.8,293.0,1.8,0.2
2014_12_CLE_ATL,ATL,322.0,0,322.0,0,3.0,162.0,2,0.0,11,311.4,1.8,1.4,96.8,0.6,311.4,1.8,0.2
2014_13_ARI_ATL,ATL,294.0,1,294.0,1,2.0,35.0,0,1.0,12,299.6,1.6,2.0,108.6,0.6,299.6,1.6,0.2
2014_14_ATL_GB,ATL,327.0,3,327.0,3,0.0,179.0,2,0.0,13,306.8,1.4,2.0,91.0,0.4,306.8,1.4,0.4
2014_15_PIT_ATL,ATL,360.0,0,360.0,0,0.0,45.0,2,0.0,14,307.2,1.6,1.8,114.8,0.8,307.2,1.6,0.4
2014_16_ATL_NO,ATL,313.0,1,313.0,1,2.0,57.0,1,2.0,15,319.0,1.2,1.4,105.4,1.2,319.0,1.2,0.2
2014_17_CAR_ATL,ATL,114.0,1,114.0,1,0.0,194.0,1,0.0,16,323.2,1.0,1.4,95.6,1.4,323.2,1.0,0.6
2015_01_PHI_ATL,ATL,336.0,1,336.0,1,2.0,63.0,2,0.0,17,281.6,1.2,0.8,102.0,1.2,281.6,1.2,0.6
2015_02_ATL_NYG,ATL,292.0,2,292.0,2,0.0,97.0,0,1.0,18,290.0,1.2,0.8,107.6,1.6,290.0,1.2,0.4
2015_03_ATL_DAL,ATL,232.0,0,232.0,0,1.0,127.0,4,0.0,19,283.0,1.0,0.8,91.2,1.2,283.0,1.0,0.6
2015_04_HOU_ATL,ATL,382.0,2,382.0,2,1.0,54.0,1,3.0,20,257.4,1.0,1.0,107.6,1.6,257.4,1.0,0.6
2015_05_WAS_ATL,ATL,219.0,1,219.0,1,2.0,51.0,1,0.0,21,271.2,1.2,0.8,107.0,1.6,271.2,1.2,0.8
2015_06_ATL_NO,ATL,312.0,1,312.0,1,0.0,81.0,2,0.0,22,292.2,1.2,1.2,78.4,1.6,292.2,1.2,0.8
2015_07_ATL_TEN,ATL,187.0,1,187.0,1,2.0,77.0,0,0.0,23,287.4,1.2,0.8,82.0,1.6,287.4,1.2,0.8
2015_08_TB_ATL,ATL,177.0,1,177.0,1,0.0,117.0,1,0.0,24,266.4,1.0,1.2,78.0,1.6,266.4,1.0,0.6
2015_09_ATL_SF,ATL,185.0,2,185.0,2,2.0,133.0,0,0.0,25,255.4,1.2,1.0,76.0,1.0,255.4,1.2,0.6
2015_11_IND_ATL,ATL,213.0,2,213.0,2,2.0,74.0,0,1.0,26,216.0,1.2,1.2,91.8,0.8,216.0,1.2,0.0
2015_12_MIN_ATL,ATL,174.0,0,174.0,0,1.0,191.0,2,0.0,27,214.8,1.4,1.2,96.4,0.6,214.8,1.4,0.2
2015_13_ATL_TB,ATL,227.0,1,227.0,1,1.0,166.0,2,1.0,28,187.2,1.2,1.4,118.4,0.6,187.2,1.2,0.2
2015_14_ATL_CAR,ATL,301.0,3,301.0,3,0.0,142.0,2,0.0,29,195.2,1.2,1.2,136.2,1.0,195.2,1.2,0.4
2015_15_ATL_JAX,ATL,297.0,1,297.0,1,1.0,85.0,1,0.0,30,220.0,1.6,1.2,141.2,1.2,220.0,1.6,0.4
2015_16_CAR_ATL,ATL,142.0,0,142.0,0,0.0,155.0,1,1.0,31,242.4,1.4,1.0,131.6,1.4,242.4,1.4,0.4
2015_17_NO_ATL,ATL,323.0,1,323.0,1,0.0,67.0,1,1.0,32,228.2,1.0,0.6,147.8,1.6,228.2,1.0,0.4
2016_01_TB_ATL,ATL,281.0,4,281.0,4,1.0,90.0,0,0.0,33,258.0,1.2,0.4,123.0,1.4,258.0,1.2,0.6
2016_02_ATL_OAK,ATL,299.0,3,299.0,3,0.0,155.0,1,0.0,34,268.8,1.8,0.4,107.8,1.0,268.8,1.8,0.4
2016_03_ATL_NO,ATL,376.0,3,376.0,3,1.0,115.0,1,0.0,35,268.4,1.8,0.4,110.4,0.8,268.4,1.8,0.4
2016_04_CAR_ATL,ATL,337.0,3,337.0,3,2.0,49.0,0,0.0,36,284.2,2.2,0.4,116.4,0.8,284.2,2.2,0.4
2016_05_ATL_DEN,ATL,223.0,1,223.0,1,1.0,84.0,0,0.0,37,323.2,2.8,0.8,95.2,0.6,323.2,2.8,0.2
2016_06_ATL_SEA,ATL,270.0,0,270.0,0,0.0,72.0,3,0.0,38,303.2,2.8,1.0,98.6,0.4,303.2,2.8,0.0
2016_07_SD_ATL,ATL,371.0,1,371.0,1,1.0,78.0,2,1.0,39,301.0,2.0,0.8,95.0,1.0,301.0,2.0,0.0
2016_08_GB_ATL,ATL,246.0,4,246.0,4,0.0,108.0,0,0.0,40,315.4,1.6,1.0,79.6,1.2,315.4,1.6,0.2
2016_09_ATL_TB,ATL,336.0,4,336.0,4,0.0,70.0,0,2.0,41,289.4,1.8,0.8,78.2,1.0,289.4,1.8,0.2
2016_10_ATL_PHI,ATL,231.0,0,231.0,0,0.0,208.0,2,1.0,42,289.2,2.0,0.4,82.4,1.0,289.2,2.0,0.6
2016_12_ARI_ATL,ATL,289.0,2,289.0,2,1.0,58.0,0,0.0,43,290.8,1.8,0.2,107.2,1.4,290.8,1.8,0.8
2016_13_KC_ATL,ATL,270.0,1,270.0,1,0.0,123.0,2,1.0,44,294.6,2.2,0.4,104.4,0.8,294.6,2.2,0.8
2016_14_ATL_LA,ATL,235.0,0,235.0,0,2.0,104.0,2,2.0,45,274.4,2.2,0.2,113.4,0.8,274.4,2.2,0.8
2016_15_SF_ATL,ATL,183.0,2,183.0,2,0.0,107.0,0,1.0,46,272.2,1.4,0.6,112.6,1.2,272.2,1.4,1.2
2016_16_ATL_CAR,ATL,198.0,1,198.0,1,2.0,119.0,0,0.0,47,241.6,1.0,0.6,120.0,1.2,241.6,1.0,1.0
2016_17_NO_ATL,ATL,350.0,2,350.0,2,1.0,132.0,2,0.0,48,235.0,1.2,1.0,102.2,0.8,235.0,1.2,0.8
2017_01_ATL_CHI,ATL,213.0,1,213.0,1,0.0,125.0,1,0.0,49,247.2,1.2,1.0,117.0,1.2,247.2,1.2,0.8
2017_02_GB_ATL,ATL,343.0,2,343.0,2,1.0,59.0,1,1.0,50,235.8,1.2,1.0,117.4,1.0,235.8,1.2,0.6
2017_03_ATL_DET,ATL,264.0,1,264.0,1,0.0,71.0,0,0.0,51,257.4,1.6,0.8,108.4,0.8,257.4,1.6,0.4
2017_04_BUF_ATL,ATL,182.0,1,182.0,1,0.0,117.0,0,0.0,52,273.6,1.4,0.8,101.2,0.8,273.6,1.4,0.2
2017_06_MIA_ATL,ATL,151.0,2,151.0,2,1.0,138.0,0,0.0,53,270.4,1.4,0.4,100.8,0.8,270.4,1.4,0.2
2017_07_ATL_NE,ATL,249.0,2,249.0,2,0.0,162.0,0,0.0,54,230.6,1.4,0.4,102.0,0.4,230.6,1.4,0.2
2017_08_ATL_NYJ,ATL,257.0,2,257.0,2,0.0,43.0,0,0.0,55,237.8,1.6,0.4,109.4,0.2,237.8,1.6,0.2
2017_09_ATL_CAR,ATL,137.0,0,137.0,0,0.0,201.0,2,2.0,56,220.6,1.6,0.2,106.2,0.0,220.6,1.6,0.0
2017_10_DAL_ATL,ATL,176.0,0,176.0,0,0.0,107.0,1,2.0,57,195.2,1.4,0.2,132.2,0.4,195.2,1.4,0.4
2017_11_ATL_SEA,ATL,254.0,2,254.0,2,1.0,136.0,1,1.0,58,194.0,1.2,0.2,130.2,0.6,194.0,1.2,0.8
2017_12_TB_ATL,ATL,283.0,0,283.0,0,0.0,94.0,2,0.0,59,214.6,1.2,0.2,129.8,0.8,214.6,1.2,1.0
2017_13_MIN_ATL,ATL,227.0,2,227.0,2,0.0,105.0,0,0.0,60,221.4,0.8,0.2,116.2,1.2,221.4,0.8,1.0
2017_14_NO_ATL,ATL,271.0,2,271.0,2,1.0,50.0,0,0.0,61,215.4,0.8,0.2,128.6,1.2,215.4,0.8,1.0
2017_15_ATL_TB,ATL,299.0,3,299.0,3,0.0,84.0,0,1.0,62,242.2,1.2,0.4,98.4,0.8,242.2,1.2,0.6
2017_16_ATL_NO,ATL,239.0,1,239.0,1,1.0,86.0,1,0.0,63,266.8,1.8,0.4,93.8,0.6,266.8,1.8,0.4
2017_17_CAR_ATL,ATL,180.0,1,180.0,1,3.0,87.0,0,0.0,64,263.8,1.6,0.4,83.8,0.6,263.8,1.6,0.2
2018_01_ATL_PHI,ATL,132.0,0,132.0,0,1.0,113.0,2,0.0,65,243.2,1.8,1.0,82.4,0.2,243.2,1.8,0.2
2018_02_CAR_ATL,ATL,335.0,3,335.0,3,1.0,121.0,0,0.0,66,224.2,1.4,1.2,84.0,0.6,224.2,1.4,0.2
2018_03_NO_ATL,ATL,396.0,3,396.0,3,0.0,143.0,2,0.0,67,237.0,1.6,1.2,98.2,0.6,237.0,1.6,0.2
2018_04_CIN_ATL,ATL,337.0,3,337.0,3,1.0,99.0,2,0.0,68,256.4,1.6,1.2,110.0,1.0,256.4,1.6,0.0
2018_05_ATL_PIT,ATL,250.0,3,250.0,3,1.0,131.0,2,0.0,69,276.0,2.0,1.2,112.6,1.2,276.0,2.0,0.0
2018_06_TB_ATL,ATL,395.0,4,395.0,4,2.0,121.0,0,0.0,70,290.0,2.4,0.8,121.4,1.6,290.0,2.4,0.0
2018_07_NYG_ATL,ATL,399.0,1,399.0,1,0.0,61.0,1,0.0,71,342.6,3.2,1.0,123.0,1.2,342.6,3.2,0.0
2018_09_ATL_WAS,ATL,306.0,1,306.0,1,1.0,79.0,1,0.0,72,355.4,2.8,0.8,111.0,1.4,355.4,2.8,0.0
2018_10_ATL_CLE,ATL,216.0,3,216.0,3,1.0,211.0,1,0.0,73,337.4,2.4,1.0,98.2,1.2,337.4,2.4,0.0
2018_11_DAL_ATL,ATL,208.0,0,208.0,0,0.0,132.0,2,0.0,74,313.2,2.4,1.0,120.6,1.0,313.2,2.4,0.0
2018_12_ATL_NO,ATL,171.0,4,171.0,4,1.0,150.0,0,0.0,75,304.8,1.8,0.8,120.8,1.0,304.8,1.8,0.0
2018_13_BAL_ATL,ATL,167.0,0,167.0,0,0.0,207.0,1,1.0,76,260.0,1.8,0.6,126.6,1.0,260.0,1.8,0.0
2018_14_ATL_GB,ATL,196.0,2,196.0,2,0.0,138.0,1,0.0,77,213.6,1.6,0.6,155.8,1.0,213.6,1.6,0.2
2018_15_ARI_ATL,ATL,243.0,1,243.0,1,2.0,60.0,1,1.0,78,191.6,1.8,0.4,167.6,1.0,191.6,1.8,0.2
2018_16_ATL_CAR,ATL,312.0,1,312.0,1,3.0,141.0,0,1.0,79,197.0,1.4,0.6,137.4,1.0,197.0,1.4,0.4
2018_17_ATL_TB,ATL,345.0,4,345.0,4,1.0,92.0,0,0.0,80,217.8,1.6,1.2,139.2,0.6,217.8,1.6,0.6
2019_01_ATL_MIN,ATL,98.0,1,98.0,1,0.0,172.0,3,0.0,81,252.6,1.6,1.2,127.6,0.6,252.6,1.6,0.6
2019_02_PHI_ATL,ATL,255.0,1,255.0,1,2.0,49.0,1,0.0,82,238.8,1.8,1.2,120.6,1.0,238.8,1.8,0.4
2019_03_ATL_IND,ATL,310.0,2,310.0,2,0.0,79.0,1,0.0,83,250.6,1.6,1.6,102.8,1.0,250.6,1.6,0.4
2019_04_TEN_ATL,ATL,227.0,3,227.0,3,0.0,138.0,0,0.0,84,264.0,1.8,1.2,106.6,1.0,264.0,1.8,0.2
2019_05_ATL_HOU,ATL,426.0,5,426.0,5,0.0,166.0,1,0.0,85,247.0,2.2,0.6,106.0,1.0,247.0,2.2,0.0
2019_06_ATL_ARI,ATL,340.0,3,340.0,3,0.0,102.0,1,0.0,86,263.2,2.4,0.4,120.8,1.2,263.2,2.4,0.0
2019_07_LA_ATL,ATL,291.0,2,291.0,2,0.0,90.0,1,0.0,87,311.6,2.8,0.4,106.8,0.8,311.6,2.8,0.0
2019_08_SEA_ATL,ATL,182.0,2,182.0,2,0.0,151.0,1,0.0,88,318.8,3.0,0.0,115.0,0.8,318.8,3.0,0.0
2019_10_ATL_NO,ATL,304.0,0,304.0,0,0.0,52.0,0,0.0,89,293.2,3.0,0.0,129.4,0.8,293.2,3.0,0.0
2019_11_ATL_CAR,ATL,325.0,0,325.0,0,4.0,77.0,0,0.0,90,308.6,2.4,0.0,112.2,0.8,308.6,2.4,0.0
2019_12_TB_ATL,ATL,313.0,3,313.0,3,2.0,133.0,1,0.0,91,288.4,1.4,0.8,94.4,0.6,288.4,1.4,0.0
2019_13_NO_ATL,ATL,184.0,1,184.0,1,0.0,95.0,1,0.0,92,283.0,1.4,1.2,100.6,0.6,283.0,1.4,0.0
2019_14_CAR_ATL,ATL,293.0,1,293.0,1,2.0,100.0,1,1.0,93,261.6,1.2,1.2,101.6,0.6,261.6,1.2,0.0
2019_15_ATL_SF,ATL,200.0,1,200.0,1,0.0,120.0,1,1.0,94,283.8,1.0,1.6,91.4,0.6,283.8,1.0,0.2
2019_16_JAX_ATL,ATL,188.0,1,188.0,1,0.0,115.0,0,0.0,95,263.0,1.2,1.6,105.0,0.8,263.0,1.2,0.4
2019_17_ATL_TB,ATL,201.0,2,201.0,2,2.0,136.0,0,1.0,96,235.6,1.4,0.8,112.6,0.8,235.6,1.4,0.4
2020_01_SEA_ATL,ATL,322.0,4,322.0,4,0.0,84.0,1,0.0,97,213.2,1.2,0.8,113.2,0.6,213.2,1.2,0.6
2020_02_ATL_DAL,ATL,450.0,1,450.0,1,0.0,125.0,4,3.0,98,240.8,1.8,0.8,111.0,0.6,240.8,1.8,0.6
2020_03_CHI_ATL,ATL,316.0,4,316.0,4,2.0,130.0,0,0.0,99,272.2,1.8,0.4,116.0,1.2,272.2,1.8,1.0
2020_04_ATL_GB,ATL,327.0,4,327.0,4,0.0,88.0,0,0.0,100,295.4,2.4,0.8,118.0,1.0,295.4,2.4,0.8
2020_05_CAR_ATL,ATL,313.0,2,313.0,2,0.0,124.0,0,0.0,101,323.2,3.0,0.8,112.6,1.0,323.2,3.0,0.8
2020_06_ATL_MIN,ATL,343.0,3,343.0,3,3.0,32.0,0,0.0,102,345.6,3.0,0.4,110.2,1.0,345.6,3.0,0.6
2020_07_DET_ATL,ATL,340.0,1,340.0,1,0.0,64.0,1,0.0,103,349.8,2.8,1.0,99.8,0.8,349.8,2.8,0.6
2020_08_ATL_CAR,ATL,179.0,1,179.0,1,1.0,147.0,1,0.0,104,327.8,2.8,1.0,87.6,0.2,327.8,2.8,0.0
2020_09_DEN_ATL,ATL,313.0,2,313.0,2,1.0,103.0,1,0.0,105,300.4,2.2,0.8,91.0,0.4,300.4,2.2,0.0
2020_11_ATL_NO,ATL,233.0,0,233.0,0,0.0,166.0,3,1.0,106,297.6,1.8,1.0,94.0,0.6,297.6,1.8,0.0
2020_12_LV_ATL,ATL,240.0,0,240.0,0,1.0,40.0,0,4.0,107,281.6,1.4,1.0,102.4,1.2,281.6,1.4,0.2
2020_13_NO_ATL,ATL,232.0,2,232.0,2,0.0,207.0,1,1.0,108,261.0,0.8,0.6,104.0,1.2,261.0,0.8,1.0
2020_14_ATL_LAC,ATL,243.0,2,243.0,2,1.0,105.0,0,0.0,109,239.4,1.0,0.6,132.6,1.2,239.4,1.0,1.2
2020_15_TB_ATL,ATL,390.0,2,390.0,2,0.0,51.0,2,0.0,110,252.2,1.2,0.6,124.2,1.0,252.2,1.2,1.2
2020_16_ATL_KC,ATL,278.0,2,278.0,2,2.0,117.0,0,0.0,111,267.6,1.2,0.4,113.8,1.2,267.6,1.2,1.2
2020_17_ATL_TB,ATL,399.0,4,399.0,4,1.0,94.0,1,0.0,112,276.6,1.6,0.8,104.0,0.6,276.6,1.6,1.0
2021_01_PHI_ATL,ATL,264.0,3,264.0,3,0.0,173.0,1,0.0,113,308.4,2.4,0.8,114.8,0.8,308.4,2.4,0.2
2021_02_ATL_TB,ATL,276.0,5,276.0,5,0.0,82.0,0,1.0,114,314.8,2.6,0.8,108.0,0.8,314.8,2.6,0.0
2021_03_ATL_NYG,ATL,266.0,0,266.0,0,0.0,100.0,1,1.0,115,321.4,3.2,0.6,103.4,0.8,321.4,3.2,0.2
2021_04_WAS_ATL,ATL,290.0,3,290.0,3,0.0,122.0,1,0.0,116,296.6,2.8,0.6,113.2,0.6,296.6,2.8,0.4
2021_05_NYJ_ATL,ATL,192.0,0,192.0,0,1.0,64.0,2,0.0,117,299.0,3.0,0.2,114.2,0.8,299.0,3.0,0.4
2021_07_ATL_MIA,ATL,291.0,4,291.0,4,2.0,132.0,0,0.0,118,257.6,2.2,0.2,108.2,1.0,257.6,2.2,0.4
2021_08_CAR_ATL,ATL,129.0,0,129.0,0,0.0,203.0,1,1.0,119,263.0,2.4,0.6,100.0,0.8,263.0,2.4,0.4
2021_09_ATL_NO,ATL,282.0,2,282.0,2,0.0,109.0,1,1.0,120,233.6,1.4,0.6,124.2,1.0,233.6,1.4,0.4
2021_10_ATL_DAL,ATL,317.0,2,317.0,2,0.0,114.0,3,1.0,121,236.8,1.8,0.6,126.0,1.0,236.8,1.8,0.4
2021_11_NE_ATL,ATL,207.0,1,207.0,1,1.0,134.0,0,0.0,122,242.2,1.6,0.6,124.4,1.4,242.2,1.6,0.6
2021_12_ATL_JAX,ATL,228.0,1,228.0,1,1.0,141.0,0,1.0,123,245.2,1.8,0.6,138.4,1.0,245.2,1.8,0.6
2021_13_TB_ATL,ATL,368.0,4,368.0,4,1.0,57.0,0,0.0,124,232.6,1.2,0.4,140.2,1.0,232.6,1.2,0.8
2021_14_ATL_CAR,ATL,253.0,1,253.0,1,2.0,91.0,2,1.0,125,280.4,2.0,0.6,111.0,0.8,280.4,2.0,0.6
2021_15_ATL_SF,ATL,235.0,1,235.0,1,0.0,162.0,3,0.0,126,274.6,1.8,1.0,107.4,1.0,274.6,1.8,0.6
2021_16_DET_ATL,ATL,208.0,1,208.0,1,1.0,130.0,0,0.0,127,258.2,1.6,1.0,117.0,1.0,258.2,1.6,0.4
2021_17_ATL_BUF,ATL,120.0,0,120.0,0,3.0,233.0,4,0.0,128,258.4,1.6,1.0,116.2,1.0,258.4,1.6,0.4
2021_18_NO_ATL,ATL,178.0,3,178.0,3,0.0,195.0,0,0.0,129,236.8,1.4,1.4,134.6,1.8,236.8,1.4,0.2
2022_01_NO_ATL,ATL,269.0,2,269.0,2,0.0,151.0,1,1.0,130,198.8,1.2,1.2,162.2,1.8,198.8,1.2,0.2
2022_02_ATL_LA,ATL,272.0,3,272.0,3,2.0,65.0,1,1.0,131,202.0,1.4,0.8,174.2,1.6,202.0,1.4,0.2
2022_03_ATL_SEA,ATL,325.0,2,325.0,2,1.0,112.0,0,0.0,132,209.4,1.8,1.2,154.8,1.2,209.4,1.8,0.4
2022_04_CLE_ATL,ATL,234.0,0,234.0,0,1.0,177.0,2,1.0,133,232.8,2.0,1.2,151.2,1.2,232.8,2.0,0.4
2022_05_ATL_TB,ATL,351.0,1,351.0,1,0.0,69.0,1,0.0,134,255.6,2.0,0.8,140.0,0.8,255.6,2.0,0.6
2022_06_SF_ATL,ATL,296.0,2,296.0,2,2.0,50.0,0,1.0,135,290.2,1.6,0.8,114.8,1.0,290.2,1.6,0.6
2022_07_ATL_CIN,ATL,481.0,3,481.0,3,0.0,78.0,2,0.0,136,295.6,1.6,1.2,94.6,0.8,295.6,1.6,0.6
2022_08_CAR_ATL,ATL,317.0,1,317.0,1,1.0,169.0,3,0.0,137,337.4,1.6,0.8,97.2,1.0,337.4,1.6,0.4
2022_09_LAC_ATL,ATL,245.0,1,245.0,1,1.0,91.0,1,1.0,138,335.8,1.4,0.8,108.6,1.6,335.8,1.4,0.4
2022_10_ATL_CAR,ATL,108.0,0,108.0,0,0.0,232.0,2,0.0,139,338.0,1.6,0.8,91.4,1.4,338.0,1.6,0.4
2022_11_CHI_ATL,ATL,153.0,1,153.0,1,1.0,160.0,2,0.0,140,289.4,1.4,0.8,124.0,1.6,289.4,1.4,0.4
2022_12_ATL_WAS,ATL,138.0,2,138.0,2,1.0,176.0,0,0.0,141,260.8,1.2,0.6,146.0,2.0,260.8,1.2,0.2
2022_13_PIT_ATL,ATL,197.0,1,197.0,1,0.0,154.0,0,0.0,142,192.2,1.0,0.8,165.6,1.6,192.2,1.0,0.2
2022_15_ATL_NO,ATL,231.0,3,231.0,3,0.0,134.0,0,1.0,143,168.2,1.0,0.6,162.6,1.0,168.2,1.0,0.2
2022_16_ATL_BAL,ATL,115.0,1,115.0,1,0.0,184.0,0,0.0,144,165.4,1.4,0.4,171.2,0.8,165.4,1.4,0.2
2022_17_ARI_ATL,ATL,222.0,1,222.0,1,0.0,126.0,0,0.0,145,166.8,1.6,0.4,161.6,0.4,166.8,1.6,0.2
2022_18_TB_ATL,ATL,136.0,2,136.0,2,0.0,86.0,0,1.0,146,180.6,1.6,0.2,154.8,0.0,180.6,1.6,0.2
2023_01_CAR_ATL,ATL,146.0,1,146.0,1,2.0,154.0,0,1.0,147,180.2,1.6,0.0,136.8,0.0,180.2,1.6,0.4
2023_02_GB_ATL,ATL,151.0,3,151.0,3,0.0,84.0,0,0.0,148,170.0,1.6,0.4,136.8,0.0,170.0,1.6,0.6
2023_03_ATL_DET,ATL,243.0,1,243.0,1,1.0,115.0,1,0.0,149,154.0,1.6,0.4,126.8,0.0,154.0,1.6,0.4
2023_04_ATL_JAX,ATL,207.0,1,207.0,1,0.0,105.0,0,0.0,150,179.6,1.6,0.6,113.0,0.2,179.6,1.6,0.4
2023_05_HOU_ATL,ATL,249.0,1,249.0,1,0.0,64.0,0,0.0,151,176.6,1.6,0.6,108.8,0.2,176.6,1.6,0.4
2023_06_WAS_ATL,ATL,151.0,3,151.0,3,0.0,72.0,0,0.0,152,199.2,1.4,0.6,104.4,0.2,199.2,1.4,0.2
2023_07_ATL_TB,ATL,275.0,1,275.0,1,1.0,73.0,0,1.0,153,200.2,1.8,0.2,88.0,0.2,200.2,1.8,0.0
2023_08_ATL_TEN,ATL,238.0,4,238.0,4,0.0,149.0,0,1.0,154,225.0,1.4,0.4,85.8,0.2,225.0,1.4,0.2
2023_09_MIN_ATL,ATL,236.0,2,236.0,2,0.0,146.0,1,2.0,155,224.0,2.0,0.2,92.6,0.0,224.0,2.0,0.4
2023_10_ATL_ARI,ATL,249.0,0,249.0,0,1.0,122.0,2,0.0,156,229.8,2.2,0.2,100.8,0.2,229.8,2.2,0.8
2023_12_NO_ATL,ATL,304.0,0,304.0,0,1.0,148.0,0,1.0,157,229.8,2.0,0.4,112.4,0.6,229.8,2.0,0.8
2023_13_ATL_NYJ,ATL,214.0,0,214.0,0,1.0,62.0,0,2.0,158,260.4,1.4,0.6,127.6,0.6,260.4,1.4,1.0
2023_14_TB_ATL,ATL,144.0,2,144.0,2,0.0,148.0,1,0.0,159,248.2,1.2,0.6,125.4,0.6,248.2,1.2,1.2
2023_15_ATL_CAR,ATL,167.0,0,167.0,0,0.0,129.0,0,0.0,160,229.4,0.8,0.6,125.2,0.8,229.4,0.8,1.0
2023_16_IND_ATL,ATL,201.0,0,201.0,0,1.0,92.0,1,0.0,161,215.6,0.4,0.6,121.8,0.6,215.6,0.4,0.6
2023_17_ATL_CHI,ATL,268.0,1,268.0,1,0.0,192.0,3,0.0,162,206.0,0.4,0.6,115.8,0.4,206.0,0.4,0.6
2023_18_ATL_NO,ATL,264.0,4,264.0,4,0.0,154.0,2,0.0,163,198.8,0.6,0.4,124.6,1.0,198.8,0.6,0.4
2024_01_PIT_ATL,ATL,156.0,0,156.0,0,0.0,137.0,0,0.0,164,208.8,1.4,0.2,143.0,1.4,208.8,1.4,0.0
2024_02_ATL_PHI,ATL,183.0,1,183.0,1,1.0,186.0,1,0.0,165,211.2,1.0,0.2,140.8,1.2,211.2,1.0,0.0
2024_03_KC_ATL,ATL,217.0,2,217.0,2,1.0,128.0,0,0.0,166,214.4,1.2,0.4,152.2,1.4,214.4,1.2,0.0
2024_04_NO_ATL,ATL,239.0,0,239.0,0,1.0,131.0,3,0.0,167,217.6,1.6,0.4,159.4,1.2,217.6,1.6,0.0
2024_05_TB_ATL,ATL,180.0,3,180.0,3,0.0,160.0,0,1.0,168,211.8,1.4,0.6,147.2,1.2,211.8,1.4,0.0
2024_06_ATL_CAR,ATL,221.0,2,221.0,2,2.0,114.0,0,0.0,169,195.0,1.2,0.6,148.4,0.8,195.0,1.2,0.2
2024_07_SEA_ATL,ATL,242.0,2,242.0,2,0.0,103.0,1,0.0,170,208.0,1.6,1.0,143.8,0.8,208.0,1.6,0.2
2024_08_ATL_TB,ATL,330.0,3,330.0,3,2.0,102.0,0,1.0,171,219.8,1.8,0.8,127.2,0.8,219.8,1.8,0.2
2024_09_DAL_ATL,ATL,248.0,2,248.0,2,0.0,137.0,0,0.0,172,242.4,2.0,1.0,122.0,0.8,242.4,2.0,0.4
2024_10_ATL_NO,ATL,269.0,2,269.0,2,0.0,96.0,0,0.0,173,244.2,2.4,0.8,123.2,0.2,244.2,2.4,0.4
2024_11_ATL_DEN,ATL,307.0,4,307.0,4,0.0,105.0,1,0.0,174,262.0,2.2,0.8,110.4,0.2,262.0,2.2,0.2
2024_13_LAC_ATL,ATL,150.0,0,150.0,0,0.0,56.0,0,1.0,175,279.2,2.6,0.4,108.6,0.4,279.2,2.6,0.2
